norm alpha beta
2.983817998551169470e+00 2.617460147342875132e+00 5.043803542745580737e-01
2.068845110040532287e+00 2.819238772140387539e+00 5.071272624088989378e-01
3.290764456304658747e+00 2.762982907162335966e+00 6.846774472394561162e-01
2.859921255747898350e+00 2.582145482472403497e+00 4.258390289544997098e-01
2.528723162603254693e+00 2.736769080878702631e+00 5.059301599004358829e-01
2.902421880058502435e+00 2.941000121293655400e+00 8.479791798540026182e-01
3.197839362674039787e+00 2.576458120304532695e+00 3.561115032959578097e-01
2.798019449353016164e+00 2.763955281342537873e+00 5.701091542027350023e-01
2.327347960916127168e+00 2.745395610716871104e+00 3.448044411981522894e-01
2.802837818932099712e+00 2.647072542634280268e+00 4.035236017841850042e-01
2.609721656200715945e+00 2.701672638240089519e+00 3.503434872448575876e-01
2.314406533854742598e+00 2.726127416817891280e+00 4.825178467343277378e-01
2.971486697695407742e+00 2.540767622968841621e+00 3.549802613092116199e-01
2.442224074532028055e+00 2.677644281339295773e+00 4.517035686893875468e-01
2.515055412516862265e+00 2.810699913655952287e+00 5.271950634189697116e-01
3.443463883843897566e+00 2.708448931261660864e+00 6.656194190125366283e-01
3.146999288181722587e+00 2.625851128575917404e+00 4.800873377101191330e-01
2.755457815666801036e+00 2.675273227903649964e+00 4.864946718951799198e-01
3.001079879240491799e+00 2.751177874070545926e+00 5.083930502158097164e-01
2.427914121776275636e+00 2.828317205866359263e+00 3.900307416225528012e-01
2.165863483499388842e+00 2.840695773233623544e+00 4.250425554728184396e-01
3.098672590930683146e+00 2.729539697273228427e+00 7.019025571458376023e-01
2.995183220806030722e+00 2.761786306795494195e+00 4.556209162702018478e-01
2.766162120118453860e+00 2.887521709399877068e+00 5.192039219743496137e-01
3.281319074341754405e+00 2.641159388108368589e+00 4.652866382295607894e-01
2.343044119178733897e+00 2.813212871383361513e+00 6.733470787440990479e-01
2.314717947656335095e+00 3.107135356894646261e+00 6.772220434403932732e-01
3.088107018974689311e+00 2.734096593135204145e+00 6.624546290148805028e-01
2.125875924654426541e+00 3.049220543051303967e+00 7.417597887775692067e-01
2.481444110953328508e+00 2.578228147494074030e+00 1.658929114224924894e-01
2.737961153555719562e+00 2.651811350398561196e+00 3.624884768750396002e-01
2.229696642426020503e+00 2.697302253978018705e+00 2.497142246530009158e-01
3.001511967137506787e+00 2.522622225046675659e+00 4.393450769239602982e-01
3.204318117983834480e+00 2.600838225884356092e+00 5.251487096968751045e-01
3.197282238715441149e+00 2.650187862017872931e+00 4.052341009305797104e-01
2.139366598238187755e+00 2.625771301566929061e+00 2.009176017637429035e-01
3.301127277411324279e+00 2.830586956237178597e+00 8.675984250067595438e-01
2.698995191244377256e+00 2.670805654924108374e+00 4.230048362087727165e-01
2.859878062521068909e+00 2.749442942434354720e+00 4.123034173650758638e-01
2.702786402099770058e+00 2.792290155592258571e+00 5.469973889509656129e-01
3.154973865724823856e+00 3.160078456113983414e+00 1.358601175612676792e+00
3.270301077543650514e+00 2.802122450286708588e+00 5.573591861028240890e-01
2.979580748785765731e+00 2.745921842365511178e+00 5.826379852188965369e-01
2.003132259624088363e+00 2.809308674557599694e+00 4.419760605782016571e-01
3.060281536585784057e+00 2.697139499484539016e+00 6.736861741503162859e-01
3.556355489569352102e+00 2.659556269156702513e+00 7.435604998950793298e-01
3.070486739529747044e+00 2.685525668099615348e+00 4.572734260286781538e-01
3.005070759693826865e+00 2.670107502327570437e+00 4.189284628200556915e-01
2.816769507526552641e+00 2.461192789273971115e+00 4.348790658458251412e-01
2.203129478899723104e+00 2.575373302226691585e+00 1.416965586641216746e-01
2.499668005450831565e+00 2.631296663383611900e+00 3.079226022707813870e-01
2.669623248245728941e+00 2.544838698457043247e+00 2.815014907118103538e-01
3.132765350655819958e+00 2.613071578460503197e+00 4.357901959272068027e-01
3.443463883843897566e+00 2.708448931261660864e+00 6.656194190125366283e-01
2.569301936227330163e+00 2.826190841793778219e+00 5.828509121357975387e-01
2.962552327304608379e+00 2.919019992661382901e+00 7.535967738915688718e-01
2.481444110953328508e+00 2.578228147494074030e+00 1.658929114224924894e-01
2.632087487776675783e+00 2.730148985043141963e+00 5.229859671576322366e-01
2.548358472555931176e+00 2.702255739085720698e+00 3.855821386325671285e-01
3.207214598898960212e+00 2.620053582476060683e+00 3.925424330136356721e-01
2.980233321281753778e+00 2.570438036271228910e+00 6.101282325477327406e-01
2.854496567385840677e+00 2.669388584403228126e+00 4.389984509341084973e-01
2.881821681210322339e+00 2.743957133101141643e+00 5.588616254101497205e-01
3.102981085370304370e+00 2.894043953282861903e+00 7.407278755702607631e-01
2.472022165895717993e+00 2.674505483041749176e+00 4.934545043612760251e-01
2.872441159742630479e+00 2.544942608093716085e+00 3.766826742589755583e-01
2.482117285516415528e+00 2.914264722592454060e+00 6.593417780861906552e-01
2.488583384615102645e+00 2.583188396006423027e+00 2.114370095587104759e-01
2.644746720556639730e+00 2.656500748788045652e+00 2.992523380675632949e-01
2.226930158035861140e+00 2.832849741805382848e+00 4.572127046595440003e-01
2.330599027435604320e+00 2.748482768143778010e+00 3.307618631265744624e-01
2.564637108345801941e+00 2.703039577644299918e+00 3.800573362205584282e-01
2.450725444526730357e+00 2.904535539573051217e+00 5.267449639402608241e-01
2.655674119812471368e+00 2.679896566734037311e+00 6.042853855016961928e-01
2.849822210373937903e+00 2.569931260032736642e+00 3.004241419655698242e-01
3.398145498530622977e+00 2.630561565158479276e+00 5.035822752273039216e-01
2.417839974129234903e+00 2.750457058745715777e+00 4.768561766946247671e-01
2.153217729610883424e+00 2.812425891535589084e+00 3.892855264656958081e-01
2.789479671210041811e+00 2.666770819357103584e+00 4.371457778494226010e-01
2.551417220865153546e+00 2.740300692724033205e+00 5.109710401336547969e-01
2.762629193877968348e+00 2.580512862164005661e+00 2.880183261514121518e-01
3.120472939768203613e+00 2.750212728352480429e+00 6.979503562095367153e-01
2.951148497802035031e+00 2.676349936568966470e+00 5.799980666257176232e-01
2.390994607500380287e+00 2.497209313254011409e+00 1.794665929274112948e-01
2.440996849608990882e+00 2.750349954872302938e+00 4.994075831797010201e-01
2.641081821800570495e+00 2.683682569476052215e+00 4.768880669264677352e-01
2.694601255546623442e+00 2.650696085885651421e+00 3.673484702050320294e-01
3.046061498073209250e+00 2.571968879897756466e+00 4.334741540774695867e-01
2.723428708450430502e+00 2.742718113218246323e+00 5.113852690129370160e-01
2.599136162324389154e+00 2.551170930438666495e+00 3.952963650291554387e-01
2.669385117966490917e+00 2.653336381098073016e+00 4.547663565511296802e-01
2.972768740108659102e+00 2.708254904069554492e+00 5.889851916962974832e-01
3.046061498073209250e+00 2.571968879897756466e+00 4.334741540774695867e-01
2.744435878875834955e+00 2.843764337849580492e+00 5.478453373878010568e-01
2.596628580577263978e+00 2.601755905261367907e+00 3.836083736304188863e-01
2.179094709687807718e+00 2.703782872658824221e+00 3.210193206586363091e-01
2.912138841872702777e+00 2.697926954103034181e+00 5.790370308900372187e-01
3.015357070125083805e+00 2.773865514591809855e+00 7.859734955056411065e-01
3.005070759693826865e+00 2.670107502327570437e+00 4.189284628200556915e-01
3.277559666492287249e+00 2.746028041540813813e+00 5.808561243258845153e-01
2.013166283266431211e+00 2.794660180504233260e+00 2.942946298914930758e-01
2.855948493820046341e+00 2.665865714905193862e+00 7.170435953382744421e-01
2.248508775458055275e+00 2.773337968826981026e+00 3.535359664605634000e-01
3.093373522816278420e+00 2.760346268028965433e+00 6.415051365225487023e-01
2.846193736694398346e+00 2.705783428506931987e+00 4.816943577415153110e-01
3.428538978988681318e+00 2.793075468813434270e+00 7.805496172911218222e-01
2.870073962873617379e+00 2.597851547862170207e+00 3.205331411125790231e-01
2.240547274710997350e+00 2.954112582380727048e+00 5.454535786915937212e-01
2.483038361315296871e+00 2.478732351112215682e+00 1.457768687599743096e-01
2.402974307998701153e+00 2.870416869529025305e+00 4.278906014238957889e-01
2.850931625553824400e+00 2.686853606299701269e+00 4.468969985413934753e-01
2.494346529980667526e+00 2.768069272275503589e+00 3.980449293000149491e-01
2.611516781980815605e+00 2.612943374231613713e+00 3.173717345483251795e-01
2.132450113138952386e+00 2.605848038600155903e+00 1.688399210401549666e-01
2.664232166479923336e+00 2.751481627733557644e+00 3.470336388067660760e-01
2.386864354399468091e+00 2.618985852729812880e+00 2.612649707963863865e-01
2.950761757778033179e+00 2.709858307455003334e+00 5.969636580893311617e-01
3.077349779724872114e+00 2.583820763035191703e+00 6.518587102464576954e-01
3.221891325645642290e+00 2.569362326495640225e+00 3.362175422001693614e-01
2.989535736076270656e+00 2.616513292239557753e+00 4.019081243712270268e-01
3.058201919522206769e+00 2.644417228378236562e+00 4.173655261182695475e-01
3.066509086392573913e+00 2.695712254236024119e+00 4.097965506608495234e-01
2.957365885899086333e+00 2.719469545125866805e+00 5.055072194814439479e-01
2.359281919678362982e+00 2.673069119518614478e+00 3.313822153551786442e-01
2.539230315235547764e+00 2.700666024523092013e+00 3.473527678717925893e-01
2.916921595723237726e+00 2.692094077818266040e+00 4.358948577667553503e-01
2.494656327711969102e+00 2.644179811878074382e+00 2.153822059307067827e-01
3.397921260038404778e+00 3.066018388082784707e+00 1.236790239786705214e+00
3.271184381440921385e+00 2.792499403167698624e+00 6.148982537641041191e-01
2.492788512623655972e+00 2.806827934383279821e+00 3.832007016442129932e-01
2.900981640165922748e+00 2.591865783109547738e+00 4.092434339933829213e-01
2.519270080730224848e+00 2.914716384558088347e+00 6.031693290102114746e-01
2.724892185428353653e+00 2.868951902678865018e+00 6.518693794007057729e-01
3.173212676347274108e+00 2.866678665708925600e+00 6.769307364600584132e-01
2.552487567437819571e+00 2.710115566811057697e+00 3.888590132601227323e-01
2.564109037539707536e+00 2.694911707135582368e+00 4.031512081169535411e-01
2.259010400994426959e+00 2.662022569491148793e+00 3.012478469542910764e-01
3.125183946662267509e+00 2.673351378464682959e+00 5.739013604048874839e-01
2.153615002314602123e+00 2.908748582990540399e+00 3.499918411821841824e-01
2.718594502615823139e+00 2.630852669034759117e+00 4.190392960801539446e-01
2.513571645370273000e+00 2.774288404606402469e+00 4.594275684347267075e-01
2.825872263279867180e+00 2.701052693619327094e+00 4.101205739297757447e-01
2.387396908918828053e+00 2.582033954017733279e+00 1.796307455054605984e-01
3.024605448309136690e+00 2.730858948964637101e+00 6.143125200143254583e-01
2.034651286922967817e+00 2.758623911806409090e+00 2.742697419505970013e-01
3.028645906201070659e+00 2.884401041513472652e+00 5.423524365219605237e-01
2.853702189878969619e+00 2.684074661295665187e+00 3.956154335889589535e-01
2.924021924078934020e+00 2.743052674565358728e+00 4.508155892924480823e-01
2.819778369996488898e+00 2.603150789355670902e+00 3.729471085629593730e-01
2.576966277261686589e+00 2.619506455276187307e+00 4.011582862075018796e-01
2.867863225785294734e+00 2.717405744298908132e+00 4.768926412019947603e-01
3.172961157447136582e+00 2.594945156910531292e+00 3.621888759197264829e-01
3.266379521014195486e+00 2.530296105186472300e+00 4.311551639305116201e-01
2.572775831063546459e+00 2.771745165585642212e+00 4.361323699288111588e-01
2.401414102406305151e+00 2.940202380040138674e+00 6.894203407668243466e-01
3.466566692285605100e+00 2.720258496982441265e+00 7.169938638213648741e-01
3.129916742828579235e+00 2.606539293636594756e+00 6.359140491964268005e-01
2.515868624395797948e+00 2.684039932161910169e+00 3.135359474038155736e-01
2.885845575736257107e+00 2.718550541491838501e+00 5.980354003578839395e-01
2.744711264534378081e+00 2.805456525088997122e+00 5.537644082026159653e-01
3.029950306973122398e+00 2.634483858934902667e+00 4.342488674806925797e-01
3.034312454112913393e+00 2.720263279122132616e+00 4.510104120052014776e-01
2.819778369996488898e+00 2.603150789355670902e+00 3.729471085629593730e-01
3.007095041823315107e+00 2.622146890120002904e+00 4.076084120122491772e-01
2.584604035522597876e+00 2.651939070121332342e+00 4.012420168153206790e-01
3.555864279446732112e+00 2.621068874689981953e+00 7.417306750080289168e-01
3.338002907479429293e+00 2.703581704204228942e+00 7.797247217401620523e-01
3.058201919522206769e+00 2.644417228378236562e+00 4.173655261182695475e-01
2.781228317115044479e+00 2.774845662597108742e+00 5.680134496495716778e-01
2.957851036934739053e+00 2.768879301949211502e+00 5.950597286148338050e-01
3.068125149496899517e+00 2.770641495943854338e+00 6.598377016149277186e-01
2.458490992253814955e+00 2.602087054389391252e+00 2.164803131904270983e-01
3.139645692119651166e+00 2.626353069405610086e+00 4.539102826494206266e-01
2.719565344960398701e+00 2.709702235151165262e+00 4.273989491883783409e-01
2.938581784916857398e+00 2.728345401129806724e+00 4.480580856925345801e-01
2.586426764791795119e+00 2.600978320157399715e+00 2.671126902539657788e-01
2.440415436945591487e+00 2.694685522683715639e+00 4.687986328801332370e-01
2.999150311298954819e+00 2.597148365804368364e+00 3.395779956379245679e-01
2.864130763220896103e+00 2.489769140945137238e+00 2.440420386911306139e-01
3.263845040920186680e+00 2.671883616903482306e+00 6.427321921381317082e-01
2.599929028435766565e+00 2.665197026241666656e+00 1.853260190939546859e-01
2.727063256033248617e+00 2.482441040035113122e+00 1.662550969401564993e-01
2.681385938740024510e+00 2.708084171416926367e+00 5.987680858498380942e-01
3.486109347989124974e+00 2.734464385075324522e+00 6.425853888107537770e-01
3.211447057596073407e+00 2.702779232548105259e+00 4.361303267906951331e-01
2.657933248643622015e+00 2.607799300177894963e+00 3.237690386660708741e-01
2.454905687642674028e+00 2.737584203413798711e+00 5.111981965597713895e-01
3.045917631588043406e+00 2.579951761342751837e+00 4.138707359365420557e-01
2.496578274064574110e+00 2.599906150869188082e+00 3.159904665911482669e-01
2.991931746218388088e+00 2.909361142259599298e+00 7.868199700345475112e-01
2.906641842925183017e+00 2.815953111771563933e+00 6.923975156216501947e-01
2.699388997195290685e+00 2.661775999415562755e+00 3.359493169069682206e-01
2.534264532966951755e+00 2.834463762709050094e+00 4.264691995616696762e-01
2.421227273775810040e+00 2.776739931899892433e+00 3.643771212596919051e-01
3.256403392636982641e+00 2.876700006738111881e+00 5.633872130415832347e-01
3.110601473601255496e+00 2.786647394837978631e+00 7.126731782005318871e-01
3.155060445538841574e+00 2.818180039246478863e+00 6.547357133833442422e-01
3.151178609981378109e+00 2.765762783980101780e+00 5.522630446938608939e-01
2.859721650991834174e+00 2.683663799822489260e+00 4.218560229149461160e-01
2.568438676323035352e+00 2.793179318532939881e+00 4.104690032559900059e-01
3.254127114845919433e+00 3.096044927363880817e+00 1.095188177213334502e+00
3.263817097600073325e+00 2.618640009297587667e+00 4.134773136187429587e-01
2.518840466755229102e+00 2.749178975849662976e+00 4.259873012857776087e-01
2.501319740111837664e+00 2.566142587261539987e+00 1.182662192683613528e-01
2.641416228483167483e+00 2.808366475347678470e+00 4.749066158147953187e-01
2.224040334975613042e+00 2.795986843908723429e+00 3.318131162981827753e-01
2.663206908980080279e+00 2.906078019449735539e+00 6.394248144388642308e-01
2.636574624024692337e+00 2.723424380031810532e+00 3.876058902464268319e-01
2.769143175419030545e+00 2.659739825633823607e+00 4.730160561701450828e-01
2.605235953591585218e+00 2.744667026036305302e+00 3.129706048852253786e-01
2.357672208467863850e+00 2.833429200969439954e+00 5.956712295069414020e-01
3.056807319151593205e+00 2.676353509416997234e+00 4.553185172591056595e-01
