Mphi g si norm
2.439250518499051612e+00 9.943681761565886790e-02 2.401822810924709728e+00 6.632119206564248692e+00
2.247656231681764094e+00 3.702177448208688465e-02 2.536346836457333165e+00 1.002278683858730446e+01
2.135733841548426604e+00 5.412760198188707600e-04 2.500567326816292901e+00 2.505249371535605452e+00
2.058840869211949975e+00 3.688533893563407753e-04 2.565515439838933709e+00 1.788552945178582831e+01
1.984054806241501545e+00 2.293990403907130438e-01 2.564225129720898444e+00 1.204275408122331115e+01
2.234347169476380124e+00 9.585711658704282540e-04 2.500743809261161577e+00 8.256320606170906018e+00
2.012108929027484727e+00 6.008975191455135922e-01 2.468620801565873712e+00 1.072302811731868211e+01
2.133165015538464271e+00 4.501811282100871511e-04 2.539290677330236612e+00 1.299313727578092603e+01
1.963258986060949063e+00 1.928759982430036310e-02 2.500312455892443886e+00 1.993716004269862907e+01
2.181693119999833286e+00 9.032883645836098374e-03 2.581528611080035951e+00 1.724562501494943234e+01
2.325500436019957373e+00 1.563218908233596216e-01 2.467523116203203415e+00 1.800640315545243908e+01
1.708682999543665204e+00 2.750796411798672432e-04 2.641298546486806398e+00 9.203968744430889970e+00
1.792917884248277138e+00 3.421937973199636008e-04 2.579805273846494273e+00 3.061885846826494006e+00
2.328308537015952417e+00 8.081963416639505182e-02 2.521451194648614447e+00 4.740951696698297191e+00
2.146672267613990215e+00 4.362537421649413725e-04 2.559968298713022339e+00 6.120256436166941150e+00
2.151305154357600724e+00 9.301284001175234850e-02 2.496962169573812229e+00 3.123237072227101230e+00
2.277173361540470786e+00 2.568743672195135108e-01 2.469669063985734603e+00 1.117708028297017542e+01
2.136810822951400013e+00 2.380870164766233147e-04 2.539588178130324003e+00 1.627203247323703650e+01
1.985392412821063823e+00 1.565685119422014979e-02 2.495531214798354824e+00 1.586021822254440439e+00
2.014977414195432637e+00 7.478143190634865996e-03 2.493989656356062845e+00 9.973854605580347865e+00
2.369913741652492689e+00 1.589362751604467391e-04 2.419290462863040947e+00 1.798567118258645081e+01
2.102706545534764881e+00 2.918325965960288232e-02 2.563037898536421277e+00 7.072357679338229453e+00
1.894874175410876438e+00 9.852819118800449916e-01 2.540341606561755228e+00 3.488410502704307525e+00
1.992437907831228205e+00 1.505218257021372352e-01 2.527003891784611600e+00 1.315768720337616671e+01
1.907836195017573955e+00 3.742887784522647664e-03 2.538859802155311929e+00 6.973937235792782907e+00
2.093320431878133991e+00 1.866193640569339040e-03 2.560790596946065367e+00 3.668997988984019187e+00
2.161384444248683145e+00 3.426161940315729931e-02 2.426038501390132218e+00 1.639796574350056657e+00
2.134706946740766220e+00 2.569288946171389143e-01 2.467385685581406918e+00 3.094296867474578328e+00
2.199153870968252988e+00 1.735974690707672255e-04 2.513870231933817756e+00 1.992740207436203059e+00
2.092815223554622239e+00 3.170247215850247567e-04 2.531621197431678461e+00 1.179145988567850090e+01
2.084370795701632417e+00 1.406910672828632150e-02 2.513638410954212254e+00 6.249957989060418662e+00
2.120077909175933417e+00 3.350675976467129167e-04 2.524134540312982455e+00 1.438230598736084165e+00
1.912005690689371873e+00 4.668750814991166507e-04 2.504171287976752591e+00 1.730452125723560997e+01
2.428357281075297802e+00 1.289104389871553458e-01 2.421262950850453954e+00 1.439532311499301276e+00
2.250311873298401544e+00 4.376070252390730220e-01 2.518970724994356480e+00 1.774168274807347601e+01
2.026438653581876359e+00 2.659917260791219706e-01 2.567660613045726237e+00 1.648891415316983799e+00
2.134260217747271593e+00 1.045547466373706658e-04 2.538872956494031996e+00 1.540490682822799684e+01
1.919481656089865540e+00 5.976896677435041428e-04 2.443821286153394112e+00 1.482027605035421969e+00
1.867118058967581318e+00 7.105342663604247676e-03 2.584251553048342309e+00 1.337641584974936038e+01
2.331939440500112593e+00 5.416115695639820045e-03 2.498464694614455528e+00 9.658808102564449882e+00
1.919015888817969140e+00 2.328244982332027500e-03 2.606054072605554772e+00 1.901402189788822028e+01
2.122389810235670637e+00 1.652831513420678481e-04 2.426378431009300840e+00 5.429412605154004368e+00
2.288336187621626827e+00 2.741652654128998168e-01 2.500382665567100648e+00 1.652636672358091374e+01
2.117680876658247335e+00 2.026899663061564830e-03 2.545796678774902233e+00 3.828979792347269040e+00
2.435532739717038986e+00 8.629044026686080423e-04 2.465648542423607203e+00 1.289278453773546040e+01
2.351376759985168707e+00 8.368271025702819221e-01 2.526250281801879716e+00 1.177061676705315563e+01
2.133648200555793739e+00 4.350454174099264645e-03 2.423904692563423335e+00 9.025923109891264673e+00
2.000744921447332292e+00 4.413570200555693161e-04 2.531669091393647264e+00 1.733577902492648448e+01
2.618294443704797470e+00 5.457381320525633156e-02 2.382382079532368024e+00 8.132232756861700551e+00
2.525390009097241872e+00 2.533166676337208893e-04 2.424507127314994737e+00 1.510802540439425101e+01
1.914662584785544519e+00 2.255467243345701256e-01 2.474906522461872704e+00 1.760774925160627902e+01
2.105466308821594801e+00 6.578048576008067817e-04 2.501554043272193883e+00 1.856676056992704815e+01
1.960023624648199680e+00 1.402271880315060504e-01 2.446279537604068466e+00 5.823155134626462726e+00
2.130491464731398832e+00 4.395783231620294801e-02 2.474338740678588167e+00 1.023674577347413184e+00
2.172451924796885869e+00 4.219221374837195350e-04 2.496580744889493886e+00 1.720085846169747512e+01
2.092394930090950567e+00 3.019396848899656358e-02 2.469355072123049055e+00 1.922542077030687580e+01
2.280169548328023765e+00 3.459207111682771618e-01 2.476412883584330871e+00 1.236792023475921098e+00
