weight logl Mphi g si norm mntot
7.426929114348974057e-110 -2.604221675708423049e+02 1.054145184887544495e+00 4.042597326312509787e-01 2.090018089480079055e+00 2.970437562102643536e+00 7.061884121069386677e-02
7.546179348454047046e-110 -2.604037386465519717e+02 3.261134312307650274e-01 4.561701812438799797e-01 2.231823479263378651e+00 7.668201045912996783e+00 1.122996944362708027e-01
7.560475056518013584e-110 -2.603993460087847893e+02 1.476505996172746471e+00 6.947780329055455173e-01 2.070254207951898184e+00 1.306025582646365812e+01 1.314174362730561874e-01
7.559902271815249797e-110 -2.603969217720663778e+02 1.139324508990962048e-01 4.212437578399952365e-01 2.344378057973514728e+00 4.835847802549646524e+00 2.419616568020429848e-01
7.570600592882111809e-110 -2.603930076323057392e+02 2.346532713802439996e-01 4.850129465360195624e-01 2.454509704029826267e+00 1.802236293493965036e+01 1.299534423782120474e-01
7.566648141127352607e-110 -2.603910298476586149e+02 2.084610909995096295e-01 3.944900498196541316e-01 3.325171622619167877e+00 1.427782642973501659e+01 1.524619997866598353e-01
7.726248171201440383e-110 -2.603676566498737657e+02 4.649230585542035166e-01 3.866509431773787475e-01 3.222445016184918742e+00 1.154365362414634966e+01 1.709203736220388237e-01
7.713378061849893235e-110 -2.603668238032281579e+02 8.244307913838440360e-02 3.576405116601555356e-01 2.497947740331000421e+00 6.726446920516817585e+00 1.876478654692980141e-01
7.721408935519986534e-110 -2.603632831831799308e+02 4.338996525548100558e-01 4.436023820389222716e-01 2.257938738915547194e+00 5.393118448188243264e+00 2.463288988475970942e-01
7.710164761154068245e-110 -2.603622404780193165e+02 2.953660171239698595e+00 5.544330132481882778e-01 2.756394392836325480e+00 3.373754900574519766e+00 9.586488557632681651e-02
7.712829475183621765e-110 -2.603593949272118380e+02 1.506233005045328199e-01 3.705897731523709049e-01 2.633542309671069059e+00 9.245643723014266513e+00 1.925817543878009519e-01
7.755179313384937798e-110 -2.603514191165111811e+02 4.027176473400436718e-01 2.136407613440416409e-01 3.042810256441262240e+00 3.791473492906189069e+00 6.763911238795433656e-02
7.866575500739221090e-110 -2.603346572007584996e+02 8.384104815641853226e-02 2.516528499888430748e-01 3.424194483136693279e+00 4.726869851574726056e+00 1.688113737328337804e-01
7.885191452584597103e-110 -2.603297935344386929e+02 1.674317642882085511e-01 4.282906851480183241e-01 2.191940302664712181e+00 7.376211980018815062e+00 2.043032894288787371e-01
8.052210375014444883e-110 -2.603063334006785112e+02 3.588745510977504050e-01 3.603332061711211898e-01 3.329279114873008538e+00 1.918681574230220832e+01 1.343063657263487976e-01
8.099910772547608751e-110 -2.602979269892828711e+02 5.343235759481764630e-02 2.525075242301056400e-01 2.797488730940152379e+00 8.591952378703947346e+00 1.054995003907241019e-01
8.259562922269523853e-110 -2.602759083640123663e+02 4.341565237405068167e+00 6.311619269569410662e-01 2.120750843539733310e+00 5.159661861258753035e+00 2.443114374816527379e-01
8.393677681101674374e-110 -2.602573012697166632e+02 1.672645892886520103e-01 2.514557247504910498e-01 2.922496197611765822e+00 1.734533253714895906e+01 7.004440702950029407e-02
8.389680353849338062e-110 -2.602552776138808781e+02 1.350657309836338915e-01 1.947920065860839767e-01 2.657838265751591322e+00 1.041874324418367515e+01 6.102475026757452070e-02
8.697165315824136014e-110 -2.602167828883652874e+02 4.270691524732059957e-02 1.886457404498845247e-01 2.484975865631297687e+00 5.831671155348471913e+00 6.813915804642699248e-02
9.006354164657582871e-110 -2.601793496886479033e+02 8.882066133592964041e-02 2.102275526944487050e-01 2.562213902653063702e+00 6.139615297866303223e+00 8.694556099065109400e-02
8.985344559607081967e-110 -2.601791851673508518e+02 1.596653077963152034e+00 4.329189027255153643e-01 2.943790979821446108e+00 1.868762038104916101e+01 2.493789058819150251e-01
9.236089460317387359e-110 -2.601491614576747793e+02 2.239619988487784874e-01 2.332412576698207618e-01 2.997235725297563214e+00 4.905825414004263862e+00 2.190573603668223290e-01
9.935798620411532232e-110 -2.600736357778519618e+02 1.606742905136934463e-01 2.238900140899938440e-01 2.699154783025721205e+00 1.523902001674523632e+01 7.382150069989826258e-02
1.018728522851832839e-109 -2.600461396386842239e+02 8.738002967767076745e-01 2.219480111329807381e-01 2.337783616176392520e+00 2.101129053790369738e+00 1.374136808189657111e-01
1.147374746149422237e-109 -2.599247184388592586e+02 3.176221120517736529e-01 2.954866034462018676e-01 2.950122745686547976e+00 1.829732722955356650e+01 2.286015932442344301e-01
1.170901264805090334e-109 -2.599019211781006788e+02 1.991999512698583441e+00 4.138085375015519429e-01 2.088398377301277975e+00 7.859184120952687813e+00 2.359757667148085492e-01
1.216087836186377108e-109 -2.598615559275305600e+02 5.177032822616681740e-01 2.785719086894414276e-01 2.028507745155335495e+00 2.401190458917419335e+00 2.395342866695840123e-01
1.221116145067428205e-109 -2.598549296286616936e+02 1.125166621032335224e+00 1.932065303935105172e-01 3.115863149496624906e+00 3.321594203560068514e+00 1.299367648164432287e-01
1.255685897010504068e-109 -2.598245129873993733e+02 3.446822383641139770e-02 1.249196644694856168e-01 3.359767393917265199e+00 1.376188361363826163e+00 2.046751484768608298e-01
1.320387834472368318e-109 -2.597717694347340398e+02 7.554746810516219102e-02 1.944701035125868394e-01 3.056882245286725031e+00 6.841166399542794707e+00 2.174391155227637096e-01
1.356599832480447133e-109 -2.597422134961266806e+02 6.638361768277342145e-01 2.459087574979835211e-01 2.393138335986566112e+00 1.218514477629540771e+01 8.086719074903918336e-02
1.488305539820489585e-109 -2.596470566909384274e+02 5.476402597901065122e-02 3.525828415851407494e-01 2.119861106764166614e+00 1.623087440125283720e+01 2.452067277702197623e-01
1.735745315672218888e-109 -2.594907580442582002e+02 3.997429704007408602e-01 2.366697839168559470e-01 2.321700112111761083e+00 5.992769098299451258e+00 1.996929667175190715e-01
1.789193681538060424e-109 -2.594579298810466526e+02 9.100612339924185790e+01 1.102776167589469402e-03 3.174293101445599063e+00 6.663537281322797767e+00 2.246520477587916897e-01
1.988716394433769221e-109 -2.593497055394780091e+02 4.401703940400393478e+00 8.151626607824519199e-01 3.314314556520736588e+00 1.604880864442848321e+01 1.685796017590983353e-01
