Mphi g si norm
2.262319029014357441e-01 3.071676169841405096e-02 2.938250049636097927e+00 1.777107368682760935e+01
6.529778122834170695e+00 6.087844664339173151e-02 2.364474078137920543e+00 6.817484413987592973e+00
1.609343414933266558e+01 2.789536712069402014e-01 2.112205812023340012e+00 6.574656577908235988e+00
3.250800830572330824e+01 5.075609825124225427e-01 2.215513517212481798e+00 8.309190212622766580e+00
6.107807213465549445e+00 4.324455077867637998e-02 2.333895187889314382e+00 7.943818397112542229e+00
3.350712340076505313e+01 7.021062189075401028e-01 2.020518954844641613e+00 7.886075471538454451e+00
5.753155406363774205e+00 1.659684397808413453e-02 2.526950996106945624e+00 7.185158062567540860e+00
3.148379887263956078e+01 5.887131584263333162e-01 2.098488457094909609e+00 9.900527090261391550e+00
5.133176233623321849e+01 8.977739939365826372e-01 2.157024058676171308e+00 7.376887101707096939e+00
6.675381205167081333e+00 5.961156455647045882e-02 2.418012264674457512e+00 6.699468822975525484e+00
1.408901373397435097e-01 3.056223290020021466e-02 2.927246536590704995e+00 2.020123213999319489e+01
5.940750585006681739e+00 6.571685030028795449e-02 2.284222497384809980e+00 8.660862159746486100e+00
5.778295666473172609e+00 6.563724267924503364e-02 2.157035565427206869e+00 7.931306888673031352e+00
6.215935742347878268e+00 7.402438143787133662e-02 2.194993222209006500e+00 9.577169960466333620e+00
6.456074542857539456e+00 6.017152627698082318e-02 2.336648371282294523e+00 8.130021181149000853e+00
5.849420109340980112e+00 8.079089070127633276e-02 2.155333812435248131e+00 9.161087587035122937e+00
6.847352935720139033e-01 4.012095068695481492e-02 2.953654184031351271e+00 2.404490627020878080e+01
6.492994954713688927e+00 8.047767565377007826e-02 2.260489405919207773e+00 7.705093308622434023e+00
6.935643875853622298e+00 5.155563912042139540e-02 2.304212171972582546e+00 8.197482670562930451e+00
5.990179725903058028e+00 5.306473824892961322e-02 2.249150496105598140e+00 7.200498129146240878e+00
6.831858883240885305e+00 1.100849357803137391e-01 2.010406543312620364e+00 7.515520453058583961e+00
1.889219356334267130e-01 2.816118515007984269e-02 3.024617618036892441e+00 1.369173420485062742e+01
6.093445316936930922e+00 4.918699675534125848e-02 2.431827239188310230e+00 7.373607393437705326e+00
3.744581921070859187e-01 2.258910161938227495e-02 2.743856060376286266e+00 9.654925233591272971e+00
