Mphi g si norm
8.986652100715724067e-01 1.324550461514091906e-02 2.493183588542266627e+00 7.754362962202255183e+00
8.785574989059009576e-01 2.756319403962236361e-02 2.705449380456469655e+00 1.194826407390613809e+01
7.736790805120256076e-01 2.063539533815785670e-02 2.418870563896419412e+00 1.166577843470728304e+01
8.478711555913062137e-01 1.274061247121212846e-02 2.464460848691460981e+00 8.099080587589201130e+00
8.186299419025453439e-01 7.234532183218112455e-04 2.435269280768168176e+00 6.904108855273939582e+00
4.620095242859223106e+01 7.034047588626309855e-01 2.063968761491054238e+00 1.710548120636435954e+01
2.027844991648051831e+01 6.618030397144003887e-03 2.535527607470043687e+00 6.851838147694529368e+00
1.035793787878387162e+00 1.876557229462563758e-02 2.632020553863174239e+00 8.890508575499499244e+00
7.345830416791930828e-01 2.385535493740538818e-02 2.538682047350444559e+00 1.182019704222859957e+01
1.296090946319999326e-01 3.861349283956834640e-03 2.696731584978973917e+00 6.433166509749712603e+00
8.328567557890350637e-01 1.267586209840987528e-02 2.393942114752398265e+00 7.938471266975900775e+00
8.953230831220216901e-01 2.575423358667673635e-02 2.679665906517169738e+00 1.098866288753930753e+01
4.499237993864977625e+01 6.081792397630947367e-01 2.200280433522931567e+00 1.256025906392116198e+01
8.539108429962291025e-01 1.516310550683669031e-02 2.545692098921026325e+00 8.658651329792927953e+00
7.331940121449684877e-01 3.010903094231600491e-02 2.579456674253922888e+00 1.815835853184053761e+01
8.716819651149103620e-01 1.958835798766171612e-03 2.441883147084538130e+00 7.606330503013853495e+00
9.698862580742300121e-01 7.267310284420051662e-03 2.511425443707151484e+00 7.892458362213782053e+00
8.260603985844798824e-01 5.878739581034575067e-04 2.558983648700680291e+00 6.712681371139433750e+00
7.153113834364934753e-01 2.786975316861900823e-02 2.614698978352114178e+00 1.754497896997843753e+01
8.081985119221599678e-01 2.267225231417374989e-02 2.587148841731953919e+00 1.112462955657637309e+01
9.308646131529825229e-01 1.859935039188858816e-02 2.439109584753345494e+00 9.396214581706145097e+00
7.782514200606658328e-01 1.806158051909710280e-02 2.390055937037539380e+00 9.172264495895783298e+00
7.898148883853601809e-01 1.977589389160752046e-04 2.461877528421584582e+00 7.879033544938648603e+00
4.233080487657080226e+01 5.305818144674127046e-01 2.197307854167545926e+00 1.358480752793999180e+01
8.176249001191775445e-01 1.652009962395283027e-02 2.552897863356306640e+00 1.024536048207525418e+01
9.328420163296682888e-02 1.383821347928122260e-02 3.003973741192253577e+00 1.197216609710336677e+01
8.027579152917817262e-02 1.348092554429960142e-02 2.935695469667748192e+00 1.343491114022039490e+01
8.425418386127153658e-01 2.885960714820342415e-02 2.647576564508844488e+00 1.504124183815838833e+01
7.345478053879702651e-01 4.417555568668644168e-04 2.481143398075105644e+00 7.332275864702874735e+00
8.294619621766469164e-01 2.930668328278772730e-02 2.549498352078216623e+00 1.689388467807055605e+01
8.334737596035611540e-02 1.017268683457178344e-02 2.690954993118504834e+00 9.332247405070678070e+00
7.915943217386595121e-01 1.617259598670344953e-02 2.577635198515645598e+00 8.414661338364016530e+00
8.251328089770183505e-01 2.828486391169188902e-02 2.553520355095376893e+00 1.381177452112107851e+01
7.355738042452295566e-01 2.653613020676352449e-02 2.655965604832885241e+00 1.259024172786144291e+01
7.927120264635171276e-01 2.005091538556682748e-02 2.413971856275721084e+00 1.130416496769198176e+01
8.785903450484013888e-01 2.829054255239907972e-02 2.500637679616254161e+00 1.706227757751507212e+01
8.261934256376272101e-01 1.390503861302663617e-02 2.500648561307996509e+00 8.326291527941243942e+00
8.370489912058415305e-01 2.233056420020552643e-02 2.547097464223113672e+00 8.962843164874975344e+00
8.486904346395011123e-01 6.783346080506013308e-03 2.496621534424855238e+00 9.278442378634487397e+00
8.573698502498926510e-01 2.994225354874436792e-02 2.518563622314586414e+00 1.761246876756463209e+01
7.910805760272213716e-01 1.933781722391459540e-02 2.586909134792061415e+00 9.063313655205412545e+00
7.237887841078486373e-01 2.109077085721217451e-02 2.450464718274770526e+00 1.185456892415009200e+01
7.504684572133806242e-01 2.944818018334686635e-02 2.568218458106852342e+00 1.531485330228142061e+01
8.311642338943012742e-01 2.566606498220205812e-02 2.498368977698600890e+00 1.501560975298659351e+01
8.295105821270392088e-01 3.127798507737061112e-02 2.593290161637459512e+00 1.721982576741376647e+01
9.500551871437754592e-01 1.412196485045785418e-02 2.544952940960683030e+00 7.412862843555663162e+00
8.593127475114656355e-02 1.704016812122024008e-02 3.140934902231061532e+00 1.978647638472014236e+01
9.327359817026649180e-01 1.604049459254734342e-02 2.416267292555136059e+00 8.471950420320485620e+00
9.361911498821556821e-01 1.872292029187833107e-02 2.536794718022816753e+00 8.551586810095745506e+00
8.653561886733099895e-01 2.087504189602422053e-02 2.485946858014794980e+00 1.048504654719719298e+01
7.293496146795965807e-01 3.145362573715709820e-02 2.622449236106269677e+00 1.938049644658751447e+01
7.542930477304056192e-01 2.968789443672278233e-02 2.646057096376084772e+00 1.814647944274372904e+01
9.773236216579112012e-02 1.463053807346011148e-02 2.997231456847367692e+00 1.546932111083746442e+01
7.855788995567016819e-01 2.130538480785280214e-02 2.544869331987922756e+00 9.657444956689827720e+00
9.377416402485005964e-01 2.603302237316055742e-03 2.552809228789521878e+00 5.717724882882770032e+00
7.708137283569218567e-01 2.253537520149964668e-02 2.524973466516009957e+00 1.163691331382310779e+01
8.116504354144078448e-01 3.425713722184631216e-02 2.739161599258899127e+00 1.876239534963170996e+01
8.873529852787995775e-01 2.734910553220580229e-02 2.630612254000846306e+00 1.451380827164897624e+01
7.727772167347840560e-01 2.389909615371803298e-02 2.407943535338049834e+00 1.342113661409653602e+01
8.318726055327523294e-01 3.085822880914644226e-02 2.599173014266738857e+00 1.705280189536992097e+01
