weight logl Mphi g si norm mntot
6.221952925541295581e-110 -2.604641995911986783e+02 3.415667708048356760e-02 7.624638493290606389e-01 2.265419997584369405e+00 7.745464389372284764e+00 1.330827088805543457e-01
6.211862691425507341e-110 -2.604633226225579392e+02 6.303117457742267726e-01 6.138200413638488229e-01 2.857785260603558086e+00 6.944303533166666931e+00 1.078600065325887314e-01
6.200354808494251503e-110 -2.604626769062471681e+02 1.797624285736203753e-01 6.922573349882673588e-01 3.220330422954138960e+00 1.492978136711219506e+01 1.140642937371595667e-01
6.185239073208859555e-110 -2.604626177650278578e+02 4.548023459508992311e-02 6.221558657888818233e-01 3.274589576830626569e+00 1.373364372319069560e+01 1.138788426965674505e-01
6.169907507133334198e-110 -2.604625995767725044e+02 6.724990280827189970e-01 8.481467031069109819e-01 2.723784617267183350e+00 1.345222094229302634e+01 1.392497075866434009e-01
6.160414337967216492e-110 -2.604616393858968877e+02 4.511767478521224589e-02 6.221832698708250620e-01 2.345749507372429044e+00 6.141876998792567655e+00 1.474881851861241655e-01
6.146363713450418135e-110 -2.604614227829912352e+02 5.581209413812173586e-02 5.963794273516377364e-01 3.212116214042818108e+00 8.084204560528744921e+00 1.459039540466802176e-01
6.142305236628925578e-110 -2.604595833064353201e+02 5.766205921866112138e-01 4.721955916240989093e-01 3.046800579136950571e+00 9.645714810721015553e+00 1.024545176724725171e-01
6.130336124888913619e-110 -2.604590338426210110e+02 2.562691122537866795e-01 6.358480038071289142e-01 2.538891529823413151e+00 1.170111971724846001e+01 1.267799539186226232e-01
6.119402601278668386e-110 -2.604583189462478003e+02 2.482316019645892435e+00 8.508569654071128641e-01 3.030687235792394851e+00 5.164795700339260165e+00 1.147538604889421082e-01
6.104615398550158412e-110 -2.604582383160395693e+02 1.569854260473029228e+00 6.796115263719294530e-01 2.726522870044534308e+00 8.155004098524518241e+00 1.443993544497767234e-01
6.094422664201760897e-110 -2.604574093882450825e+02 5.856985688715931476e-02 4.491561116123377606e-01 3.477949481524608366e+00 7.584109356615900133e+00 1.129321169781462991e-01
6.099769166407151124e-110 -2.604540324949466594e+02 8.598876096294182370e-01 3.587837622695351780e-01 3.030199703759837604e+00 2.731590865305708604e+00 1.088902248564800335e-01
6.087809876391269481e-110 -2.604534950330048559e+02 1.081000646613245797e+00 6.986783190366079310e-01 2.504830430359058724e+00 1.975393230695697611e+01 1.210273689368688566e-01
6.075415221674934652e-110 -2.604530330876995095e+02 1.782044691740162501e-01 6.216550575344633733e-01 2.605527030775441233e+00 1.970392535349078145e+01 1.332848926110055399e-01
6.084197992199087424e-110 -2.604490885068732950e+02 3.258161474683003878e+00 9.206230788905265250e-01 3.406085757060683950e+00 1.915291294229546804e+00 1.314403445614303889e-01
6.082677856167815671e-110 -2.604468383879533917e+02 7.715954517146748903e-02 3.650098023013741977e-01 3.171099352320525089e+00 4.066291005433694039e+00 1.432801058403996297e-01
6.088183772888400583e-110 -2.604434336176480542e+02 5.018552998730989589e-01 4.622342251715804151e-01 3.381885968125732944e+00 6.634235080965374287e+00 1.414722574613060391e-01
6.092365352381329974e-110 -2.604402470181172475e+02 4.408623391933200186e-02 2.925999722105324663e-01 3.145122438821751132e+00 1.416949911420456054e+01 1.017433805092531618e-01
6.140140133951137874e-110 -2.604299358588196469e+02 1.868173752960251288e-01 3.533093381466728689e-01 2.095266716061869872e+00 5.436719770902679549e+00 1.088545783381964366e-01
6.134637996110603121e-110 -2.604283323537543424e+02 2.839261470210612703e+00 4.560432336033843348e-01 2.324574894532326130e+00 3.379873988872854174e+00 1.121349292204687070e-01
6.171080381643622419e-110 -2.604199094988753131e+02 1.213296252816304654e-01 3.094113916648509321e-01 3.250291658859509436e+00 1.344623684383641837e+01 1.045374968350143707e-01
6.183058129684393135e-110 -2.604154704317711548e+02 1.455844840353581193e-01 3.560237882598071835e-01 3.269393380235103841e+00 8.795456057205221612e+00 1.354524229995663909e-01
6.208403360005541315e-110 -2.604088796688394041e+02 5.385647946158164112e-01 4.299807477258943411e-01 3.179425174581377966e+00 1.386715740570301847e+01 1.344058520483739361e-01
6.194561647395519192e-110 -2.604086116703564926e+02 9.624965241277954053e-01 4.120088983253871739e-01 3.309426992752117158e+00 9.975231859837588644e+00 1.290961961700942684e-01
6.241022196961181484e-110 -2.603986394412563641e+02 3.414687372834152690e+00 9.446517991282468163e-01 3.183330898691286936e+00 1.174919592591100326e+01 1.285533425264493990e-01
6.248099976210461631e-110 -2.603950060101138320e+02 1.537079569595462547e-01 2.653663621940979267e-01 3.436882158254963571e+00 3.079432014506426007e+00 1.477000395126236154e-01
6.427801143211172187e-110 -2.603641509124686877e+02 3.334607571274220139e-01 3.293946554106531033e-01 3.152680317630848883e+00 9.869301173651548353e+00 1.392032362689417657e-01
6.505076745434235774e-110 -2.603497005140278588e+02 3.354604052081680554e-01 3.597059546507836436e-01 2.798119632763967690e+00 1.807185705063699999e+01 1.292049373101113174e-01
6.500562900449104675e-110 -2.603478946506161833e+02 4.103747848560584388e-01 4.209526734330408804e-01 2.151242823494146528e+00 1.527691630783008847e+01 1.413702673770013130e-01
6.537583248482551467e-110 -2.603397158605338291e+02 1.336467104151495056e+00 4.310207030680993090e-01 2.110680349442067616e+00 1.200930276661797969e+01 1.370734959638306716e-01
6.892769358759524337e-110 -2.602843104807054715e+02 1.763799155875541924e+00 3.457971829478752035e-01 2.541828186299686987e+00 1.750235041673580838e+01 1.092000050191873212e-01
7.062249650525241035e-110 -2.602575197757062710e+02 6.999335012329546690e-02 2.677514270355000336e-01 2.720235869973039122e+00 1.447721494286383681e+01 1.275688028413881348e-01
7.097977681559655098e-110 -2.602499735139459744e+02 6.146382061767580174e-01 2.952101430955182959e-01 2.157588610022631581e+00 7.997687624873515588e+00 1.212592113246480502e-01
7.112066122637630423e-110 -2.602454906283351761e+02 3.772776879942987271e-01 2.464324415156101677e-01 2.190903386758092264e+00 6.048007496092299817e+00 1.135894029456511051e-01
7.772355529359632490e-110 -2.601542101484687919e+02 2.447299379450126877e-01 2.759904399282139820e-01 2.686139921756747651e+00 1.469658521397883355e+01 1.449959916787677272e-01
7.774915777318549288e-110 -2.601513807983299102e+02 7.294214803669443192e-01 2.539868122500613667e-01 2.087178330508840940e+00 1.156625018227099488e+01 1.049226071031554436e-01
7.760952537229048736e-110 -2.601506783475323914e+02 1.448773045641394308e+00 3.281170704863276555e-01 2.428503551110158476e+00 1.439251430160793532e+01 1.405841201188492151e-01
7.756802819070845776e-110 -2.601487131823924415e+02 4.506482804208808091e+00 4.277623857859894074e-01 2.206424435962641706e+00 3.278503110366823847e+00 1.032145372307527315e-01
7.987587936196508222e-110 -2.601168945949677891e+02 1.431729390183346551e+00 3.164357671610150136e-01 2.229685321987597835e+00 1.983451287845877431e+01 1.141845222440727031e-01
8.907735739702581477e-110 -2.600053633403848607e+02 5.343269447577268100e-02 1.673466265236412676e-01 2.932002861226624013e+00 8.804230840434133398e+00 1.110265114024181071e-01
9.026740079182951816e-110 -2.599895921316455087e+02 3.068100174525644278e-02 1.863000613369095448e-01 2.252632247436340940e+00 6.216409378050909318e+00 1.208707015446112837e-01
9.072382302738787026e-110 -2.599820485367853848e+02 3.693434337949568214e+00 3.977969027430752202e-01 2.666686087746122702e+00 7.018914923732086031e+00 1.461540879622940936e-01
9.308273708797767539e-110 -2.599538797730713782e+02 3.374088063723858222e-02 9.788336888974411010e-02 3.152372327495618798e+00 2.329902781326402827e+00 1.038414334612788731e-01
9.860710036896394720e-110 -2.598937252459598994e+02 1.970796967442597358e-01 1.846803455525845017e-01 2.479751844234511005e+00 5.053351212029004280e+00 1.423104522648932779e-01
9.947874312565390000e-110 -2.598824245324185540e+02 2.216021811644373063e+00 3.150151349519854649e-01 2.052489979327706937e+00 1.770703096898565221e+01 1.093161296625158596e-01
1.055503101416576434e-109 -2.598206808042025955e+02 3.423531135255187402e-02 1.511724338230816533e-01 3.323756110928845153e+00 4.986790995150421679e+00 1.317127237450624599e-01
1.066398252767957850e-109 -2.598079114794018665e+02 1.119289503889088072e-01 1.921390343816748725e-01 2.408042860677490626e+00 8.169863354706754066e+00 1.308937579476000534e-01
1.124124692803930406e-109 -2.597526936488664546e+02 6.460313840705755872e+00 7.025176488407461894e-01 2.722296401121842013e+00 6.223193688122878875e+00 1.266942189561542087e-01
1.284655653131507781e-109 -2.596167076226242898e+02 4.505767523480229464e+00 4.044711818099711587e-01 3.205180230176494227e+00 1.522292005854771535e+00 1.335361346573919195e-01
1.286706454018933759e-109 -2.596126125137000713e+02 1.972481790394303713e+00 2.346561773800278083e-01 2.252949585371921692e+00 1.274535298567914055e+01 1.162756369650203986e-01
1.350555491103410735e-109 -2.595616823481340703e+02 3.402168134580081826e+00 1.941110136577066936e-01 2.277394555992731107e+00 1.605670684861698616e+00 1.251291391750312676e-01
1.660017618168616762e-109 -2.593528701151765290e+02 1.364191850276237628e-01 8.402812204323260870e-02 3.312120813279716636e+00 3.107054091955201880e+00 1.011654063447307711e-01
1.984171591540679444e-109 -2.591719968380486989e+02 3.026420045935102054e-01 2.108301426781145904e-01 3.074201195145182197e+00 1.995262159608963515e+01 1.497409339977816556e-01
2.381907949486107211e-109 -2.589867965048692326e+02 2.215152307524987929e-01 1.384857448403593594e-01 2.994660976257813800e+00 8.113751256206384710e+00 1.144291595412094131e-01
