,nu_e,nu_mu,nu_tau
50699070827470.445,6.4785353169915464e-18,6.478535316658811e-18,6.4785353167484255e-18
51089697745069.34,6.379845534692617e-18,6.379845534365566e-18,6.37984553445365e-18
51483334370464.695,6.28265912818104e-18,6.282659127859549e-18,6.282659127946134e-18
51880003892896.09,6.1869531960096844e-18,6.18695319569363e-18,6.1869531957787515e-18
52279729680271.28,6.0927051855977124e-18,6.092705185286975e-18,6.0927051853706645e-18
52682535280543.61,5.999892887916983e-18,5.999892887611451e-18,5.9998928876937374e-18
53088444423098.79,5.908494432254674e-18,5.908494431954226e-18,5.908494432035144e-18
53497481020153.73,5.818488281064107e-18,5.8184882807686385e-18,5.818488280848216e-18
53909669168163.836,5.729853224886496e-18,5.729853224595893e-18,5.7298532246741606e-18
54325033149243.25,5.642568377355052e-18,5.642568377069205e-18,5.642568377146191e-18
54743597432595.93,5.5566131702716204e-18,5.5566131699904316e-18,5.556613170066164e-18
55165386675955.86,5.4719673487602216e-18,5.471967348483588e-18,5.471967348558092e-18
55590425727040.26,5.388610966495565e-18,5.388610966223398e-18,5.388610966296699e-18
56018739625014.08,5.3065243810002945e-18,5.306524380732481e-18,5.30652438080461e-18
56450353601963.69,5.225688249019276e-18,5.225688248755724e-18,5.225688248826705e-18
56885293084384.25,5.146083521958458e-18,5.146083521699077e-18,5.146083521768935e-18
57323583694677.08,5.06769144139852e-18,5.067691441143211e-18,5.067691441211971e-18
57765251252660.04,4.990493534673922e-18,4.990493534422608e-18,4.990493534490294e-18
58210321777087.22,4.9144716105181606e-18,4.914471610270748e-18,4.914471610337382e-18
58658821487182.32,4.839607754780739e-18,4.839607754537145e-18,4.839607754602751e-18
59110776804184.05,4.7658843262017176e-18,4.765884325961859e-18,4.7658843260264595e-18
59566214352901.09,4.693283952258056e-18,4.69328395202184e-18,4.693283952085459e-18
60025160963281.37,4.621789525067505e-18,4.62178952483486e-18,4.621789524897517e-18
60487643671993.26,4.551384197358214e-18,4.5513841971290714e-18,4.551384197190785e-18
60953689724016.94,4.482051378499578e-18,4.482051378273847e-18,4.482051378334642e-18
61423326574250.32,4.413774730590387e-18,4.413774730368002e-18,4.4137747304278956e-18
61896581889125.97,4.346538164611574e-18,4.346538164392461e-18,4.346538164451473e-18
62373483548241.914,4.280325836633119e-18,4.2803258364172e-18,4.280325836475351e-18
62854059646002.55,4.215122144081427e-18,4.215122143868637e-18,4.2151221439259466e-18
63338338493274.414,4.150911722062079e-18,4.1509117218523506e-18,4.150911721908836e-18
63826348619054.83,4.087679439739305e-18,4.087679439532565e-18,4.087679439588245e-18
64318118772150.914,4.025410396771084e-18,4.025410396567276e-18,4.025410396622166e-18
