norm alpha beta
3.565551416731225665e+00 2.470716697098668924e+00 3.438784402936976847e-01
2.792562798980780414e+00 2.621049563917449809e+00 2.573934084134652522e-01
3.132527916773749865e+00 2.549868387912446188e+00 3.748573249250329864e-01
3.067059656976615756e+00 2.439125641203579775e+00 2.402223798689616108e-01
2.819688404340115806e+00 2.673058698261563837e+00 5.329236460488077087e-01
2.218754524220130975e+00 2.653113757764299585e+00 2.592220410315828061e-01
2.774100685836826674e+00 2.590468381070249571e+00 4.407105756466351276e-01
3.487555125873329498e+00 2.716368368681939760e+00 5.639968204552288089e-01
2.243037925215638939e+00 2.583179185058269489e+00 1.052462885116070834e-01
2.960653829625216282e+00 2.607183044025633833e+00 2.265147653323315580e-01
3.491477590413238463e+00 2.671464427625297677e+00 5.780562105079974922e-01
3.371276415561898609e+00 2.518238530163322331e+00 2.961453274858961704e-01
3.184411550182779216e+00 2.561221488559852766e+00 3.974434770366911396e-01
2.866508407345400578e+00 2.514359102730948869e+00 2.493125030570348954e-01
2.980542589955136101e+00 2.535695326210607448e+00 3.367457748620016345e-01
2.562443098613137238e+00 2.677571433312205595e+00 5.156673543470686738e-01
2.552713379842547425e+00 2.725694910570398033e+00 4.120766360883361124e-01
2.628813566983908334e+00 2.521031085330848853e+00 3.035482472892084838e-01
2.384230203074039878e+00 2.626429802524206103e+00 2.871455376347452071e-01
2.598435971346437778e+00 2.659346466497444439e+00 3.659228613917687167e-01
2.846676716262019458e+00 2.598741041159243537e+00 3.052451924876328770e-01
2.504535855775601227e+00 2.615824064220163336e+00 2.729373635232894557e-01
2.865627326995820567e+00 2.688493217544576375e+00 3.559053768070233326e-01
2.844983015156952177e+00 2.625291540626717435e+00 4.207860297708594377e-01
2.825047741560581915e+00 2.661315772541447355e+00 3.207412892948248717e-01
2.489211126468351409e+00 2.668176014303695442e+00 3.430889376402361801e-01
3.390153498558036382e+00 2.614736063530578747e+00 4.335898446539211415e-01
3.233047497680392013e+00 2.654011821700331009e+00 5.296559666548104062e-01
3.607023145950063903e+00 2.490218294906649810e+00 4.215353219515624028e-01
2.466985826378733204e+00 2.714757684049630360e+00 4.454213722172048473e-01
3.116742783784771653e+00 2.600597189658195418e+00 3.392740090492522009e-01
2.823990372366762980e+00 2.607107086701811127e+00 2.963102840354598921e-01
2.959989862996247112e+00 2.621699517973627103e+00 5.632990537832756051e-01
2.481436475927996987e+00 2.616795628986253952e+00 2.227867786841549180e-01
3.422236272040133365e+00 2.529991570479936946e+00 4.427130456132848391e-01
2.599362424044119990e+00 2.654925831981443274e+00 3.976070999351554169e-01
2.641434000096733570e+00 2.731174369904964649e+00 3.766148143100911394e-01
2.676029744498447549e+00 2.600111870000462844e+00 2.595962061174500457e-01
2.641591086626041474e+00 2.581328395865416514e+00 3.140385448143129254e-01
2.583151873615568306e+00 2.455384165154383513e+00 2.351626170634250612e-01
2.260852378689611086e+00 2.703340810362646174e+00 3.101561712550515715e-01
3.044358910097902271e+00 2.583382553075492805e+00 3.169337300788687695e-01
2.506448216346736757e+00 2.499020723416439438e+00 1.367892887007678970e-01
2.727578369639823030e+00 2.589246775541437451e+00 3.999044063628681700e-01
2.936854865567898543e+00 2.706165807838196713e+00 4.117291919117738175e-01
2.376993334599458052e+00 2.623618288253759534e+00 3.147336269396364683e-01
2.928446250965808240e+00 2.663160036977611611e+00 4.471215890676016325e-01
2.287722010745052437e+00 2.525799558652431998e+00 2.131473118651821541e-01
3.241056278274442981e+00 2.520722489191477678e+00 5.131067932052363334e-01
2.431489375892923910e+00 2.519769615408447461e+00 1.364315972291014756e-01
2.930324666970173908e+00 2.499988929499791013e+00 3.166103191967846731e-01
3.025115182080984066e+00 2.655876954992488326e+00 4.230858608993166015e-01
3.252125587056669431e+00 2.540966827105700876e+00 3.663066088235450435e-01
2.819688404340115806e+00 2.673058698261563837e+00 5.329236460488077087e-01
3.039347883610022283e+00 2.487985184979915942e+00 2.030257399279422614e-01
2.917754759814958465e+00 2.486927657592973517e+00 3.256354138154177180e-01
2.850526161841567596e+00 2.484495095079123583e+00 1.972044379949553505e-01
3.001508350320795770e+00 2.617119123797363667e+00 5.569720546233918324e-01
3.095930574294553317e+00 2.553341229990619521e+00 4.910656614595921843e-01
3.027218319173053729e+00 2.623184238147350023e+00 6.192776621474902488e-01
2.742970237117090093e+00 2.617604091552836021e+00 3.253007804014108051e-01
3.524644403447273699e+00 2.676809047509773887e+00 5.811615848986720900e-01
2.671444486304503929e+00 2.687261253885289136e+00 3.812963462067669451e-01
2.613176842820780887e+00 2.606026551753547249e+00 3.534464451921757178e-01
2.938141203779779609e+00 2.651298748897374935e+00 4.687178238462349489e-01
2.666302518928882925e+00 2.668818054891261227e+00 3.750571446129169484e-01
2.729886113564957473e+00 2.597736495921029842e+00 3.480083191031160816e-01
2.644729756758607220e+00 2.603892230104706940e+00 4.001492979909291869e-01
2.383810038796241315e+00 2.686867201449404163e+00 4.309303668115921915e-01
2.467332890976453363e+00 2.673255056380586137e+00 3.094748545682961538e-01
2.971543015600682569e+00 2.575736065792389340e+00 5.083925882296815857e-01
2.535191652892894165e+00 2.698079577697958698e+00 3.926045957318411994e-01
3.682651153854839876e+00 2.512666304695531316e+00 3.215199717437979277e-01
3.276212756936724091e+00 2.543226252405596632e+00 4.430631547887218802e-01
2.688546939594642637e+00 2.590581597161522254e+00 1.998943985668634737e-01
3.600986945061964928e+00 2.599734621233465326e+00 4.621318052540172583e-01
3.097814016897801892e+00 2.541402395624750454e+00 4.448632929015579052e-01
2.921603738746205270e+00 2.684303967427729809e+00 5.159763608277895264e-01
2.863730287629442373e+00 2.803622357198478632e+00 4.172502319244885682e-01
2.789531028829683734e+00 2.632959633674843314e+00 3.159133420924201130e-01
2.679911353023824550e+00 2.728022423964022725e+00 4.144325064177581952e-01
3.030218079470173187e+00 2.630848353058547584e+00 3.061446073089663655e-01
2.774537826106804772e+00 2.559609079285088296e+00 3.262842977349750817e-01
2.241838130344155022e+00 2.638318010828350602e+00 1.565586125766592618e-01
2.373208011970294962e+00 2.705325840557225359e+00 4.217405520409167052e-01
2.935991566007077225e+00 2.667608989305563227e+00 3.829724078265205889e-01
2.344844955876788095e+00 2.485339328654922575e+00 1.189231771677027039e-01
3.124245412326674298e+00 2.647040729164930717e+00 4.677656279429331376e-01
2.923043143215299011e+00 2.426690688630441795e+00 1.831124294342140746e-01
2.615833751846091459e+00 2.533616243205200291e+00 2.254353746233233591e-01
2.861792369678881620e+00 2.587231463918197250e+00 2.489488746826425403e-01
2.534290035925894635e+00 2.440325103001721452e+00 2.294863155737489890e-01
2.652022273978534628e+00 2.571096165102134012e+00 3.891203388443101874e-01
2.977781192608863314e+00 2.395800414485334429e+00 1.749372293777713139e-01
2.527368437189921657e+00 2.711997572580341131e+00 3.164689454096624166e-01
3.424212955855312046e+00 2.635406295019911749e+00 5.641893202936731910e-01
2.800380452143369503e+00 2.679412600475830075e+00 5.188492442137131455e-01
2.881035429760738786e+00 2.562312064273720935e+00 3.114627090491810524e-01
2.946872405076689461e+00 2.689005486648712306e+00 3.739905984904485781e-01
2.505441726431096860e+00 2.557070405541884028e+00 2.989429474169484902e-01
3.623831416707408604e+00 2.481058036196404526e+00 4.792534959981622489e-01
2.965875674893995395e+00 2.462283386278409925e+00 3.090269707512215969e-01
3.285790340706787216e+00 2.679160380088609461e+00 5.640902356155569342e-01
2.963291367782022956e+00 2.551330116123087244e+00 4.815847661467502205e-01
2.601362199500433459e+00 2.685360054539478014e+00 3.947650355232340535e-01
2.865183365991707642e+00 2.590502760560809303e+00 2.511691020056790458e-01
2.320016436007466432e+00 2.530977099377710093e+00 1.847446190750393624e-01
3.397838524291179496e+00 2.660985112863663460e+00 4.069472506100758613e-01
2.704036212188817068e+00 2.668879252323731688e+00 3.105232273787827957e-01
3.646318292944635608e+00 2.652168811337908494e+00 5.347195207331276734e-01
3.321332535755670889e+00 2.667141938600956941e+00 4.452767913614609774e-01
3.315005925772886997e+00 2.568088940115644814e+00 6.609196043702640910e-01
2.853007245423861082e+00 2.592751984736036075e+00 3.401002280923964838e-01
3.237422574560637312e+00 2.638012808653031449e+00 5.236059690507551823e-01
2.849590151435351881e+00 2.633989257631919934e+00 2.956119636763939740e-01
2.756112580395674527e+00 2.652721236866818266e+00 3.840336206405759456e-01
2.762993464338741045e+00 2.624133135178030152e+00 2.305064005570117147e-01
2.673787890409194734e+00 2.526062786059561915e+00 2.015445636145837272e-01
2.009541073928830190e+00 2.710471228848187586e+00 2.075545856170009085e-01
2.835719777917228956e+00 2.714334818693232787e+00 4.093631524196718607e-01
2.994032465625973138e+00 2.587880346946051180e+00 4.169477681840300654e-01
3.759662918130312281e+00 2.565346364690752612e+00 7.030923181572634739e-01
2.816320153152850114e+00 2.618547893655676528e+00 3.558327498724698779e-01
2.886041543294833644e+00 2.733835706220717032e+00 5.365129593530250096e-01
2.889882537105486815e+00 2.535747044436106101e+00 4.113968689943966472e-01
2.994669674986401908e+00 2.521317603167154697e+00 3.277853684707084936e-01
3.138988839187127233e+00 2.601895168588395535e+00 4.145834380922618911e-01
2.823810456552619641e+00 2.484324922553195591e+00 4.809448785523800507e-01
2.641701422905882612e+00 2.599504811871961252e+00 2.548913394688166467e-01
3.365387423006443335e+00 2.607017109575612501e+00 4.790838477099064185e-01
3.191945785873639085e+00 2.584643509597966293e+00 7.175601783689524726e-01
2.798447599091264060e+00 2.647471789493900829e+00 3.873954351107204430e-01
2.830341318709993281e+00 2.655558229694173100e+00 3.966076443032071075e-01
3.103957830111204075e+00 2.632856493102359252e+00 4.446222735714651653e-01
2.727223899950778296e+00 2.691294706963441197e+00 5.230173782525687765e-01
2.027176726523251205e+00 2.669338283885406504e+00 3.256697558830938255e-01
2.931630549254939488e+00 2.566066634087648346e+00 4.817818779779323712e-01
3.039347883610022283e+00 2.487985184979915942e+00 2.030257399279422614e-01
3.152333681675009824e+00 2.568562346199335433e+00 4.352171714022859961e-01
3.609560037411879030e+00 2.614225932759365545e+00 5.135609736458806029e-01
2.497651580121305948e+00 2.605457797423914812e+00 3.775740496688087533e-01
2.875224711174432901e+00 2.602675823450098402e+00 4.296572780562606386e-01
3.030218079470173187e+00 2.630848353058547584e+00 3.061446073089663655e-01
2.897276844447287836e+00 2.552266834577856081e+00 2.916963449846127210e-01
3.285127269742377454e+00 2.729278213057377833e+00 5.677771940873966861e-01
2.537770931986853995e+00 2.601149414410846905e+00 3.348903414614930463e-01
2.763633428294741012e+00 2.468622322121620360e+00 2.529850831992967453e-01
2.626834014580563981e+00 2.689337653201054223e+00 3.200351320082980844e-01
2.663657846017448261e+00 2.659116184997381893e+00 3.197793202444275118e-01
2.395737415156125927e+00 2.674053893673819182e+00 2.868119768162956107e-01
2.684295433614356963e+00 2.532436437787490835e+00 3.766319917075860446e-01
2.302077419011635762e+00 2.581773092780689005e+00 1.891018367679775380e-01
3.275887378189014765e+00 2.617525070695120970e+00 3.927131442165264219e-01
2.471132627081378708e+00 2.512457984038631409e+00 1.744954292511734506e-01
2.477651250461417209e+00 2.644571592984622299e+00 2.327592047708040845e-01
2.809650846310541628e+00 2.550908933691299119e+00 2.372950987928200695e-01
2.727091677903377587e+00 2.678027915858115282e+00 4.242473393816822980e-01
3.365387423006443335e+00 2.607017109575612501e+00 4.790838477099064185e-01
3.185727283038372271e+00 2.602027010842755672e+00 4.540178252813268367e-01
2.084630620812807145e+00 2.567471370583777279e+00 1.524765787284144691e-01
2.850958965266848111e+00 2.728909548629269821e+00 4.632869906259841630e-01
3.182307018367813267e+00 2.730832701439688925e+00 5.062520092785450787e-01
3.005080745898853323e+00 2.626610873294662696e+00 4.189864356098016995e-01
2.672527290205118256e+00 2.649611796657165286e+00 4.709561414801919366e-01
3.294195538255700662e+00 2.434888308472237917e+00 3.299237618108195047e-01
2.667757329352915541e+00 2.613801310165940528e+00 3.184471451355943561e-01
3.558696414469555869e+00 2.638633415840573981e+00 5.018329626901272267e-01
3.460151280504463411e+00 2.505455113804276213e+00 4.563744795504465213e-01
2.821058109759357002e+00 2.639464599502175712e+00 3.136864172644819870e-01
2.357544763890125683e+00 2.641460188342448667e+00 2.616507777155215320e-01
3.032433555059511843e+00 2.593712784829463214e+00 3.983885917755242700e-01
2.961060588102830682e+00 2.495861454588628181e+00 3.563252194687105967e-01
2.279346997998644930e+00 2.707457579958384208e+00 2.611526196131118693e-01
3.486264927134912650e+00 2.615815323854100871e+00 5.518246463399604229e-01
3.015359441121957751e+00 2.525262974265769511e+00 3.796019419889387070e-01
2.885755618529902478e+00 2.580772201858689385e+00 3.339464704357472113e-01
3.039547220691766416e+00 2.522711572143674807e+00 3.601787992398529092e-01
3.024095624800307913e+00 2.629820437800129085e+00 4.722125188661959738e-01
2.357373235603349215e+00 2.727275062843543374e+00 4.408881739705340363e-01
2.629805798422051755e+00 2.685610850011971085e+00 3.324155569691178980e-01
3.329560312042241677e+00 2.715795800129311210e+00 4.286190258402521880e-01
2.628748662104916534e+00 2.626465817612213094e+00 3.435032809947723975e-01
3.506725685519980207e+00 2.677411243592080936e+00 5.296593940841933801e-01
3.024569835464327117e+00 2.558815767084723802e+00 4.007851726720497720e-01
2.846172299471943834e+00 2.708129520887586850e+00 3.836730990271159381e-01
2.637007840950889026e+00 2.665291440023402902e+00 3.547489973741980718e-01
3.324483550499625739e+00 2.619158568329734482e+00 3.259642391688221119e-01
2.243037925215638939e+00 2.583179185058269489e+00 1.052462885116070834e-01
2.384736523332592562e+00 2.558291381830986921e+00 2.107307636391270722e-01
2.730040695954076835e+00 2.634033497752160891e+00 3.986907097337692440e-01
2.621757981648597635e+00 2.717178706459167259e+00 5.237828942263095255e-01
2.957836046545860853e+00 2.479255164331623185e+00 3.261002262898948789e-01
2.666095764112369260e+00 2.701346480945970630e+00 3.619589797393376607e-01
3.080585482716413193e+00 2.558002215020685810e+00 3.192664786367727658e-01
2.835112406211721670e+00 2.597883656629876192e+00 3.078493883117426888e-01
3.096488987905552381e+00 2.638438225048120422e+00 4.602239796398820970e-01
3.076084258093970458e+00 2.563402201226618438e+00 3.609763264923264159e-01
2.606927394500879736e+00 2.696347767361143788e+00 2.975256974819278089e-01
2.783126351464857429e+00 2.658589104631368549e+00 5.484379694582651732e-01
3.327268178103072405e+00 2.622808121731482700e+00 4.700126038212985025e-01
2.879774921787583875e+00 2.589948487479126538e+00 4.364276158868406474e-01
3.414257331682651664e+00 2.558254253235928921e+00 4.305967741066483168e-01
2.401287755869001561e+00 2.666655631680185490e+00 3.256179597845809126e-01
2.573125929663639067e+00 2.547017971755375143e+00 3.146919264812152450e-01
2.618125671171188884e+00 2.653307998882727503e+00 4.045419671019442331e-01
2.639916594111332504e+00 2.574544993907076140e+00 2.397586473703393617e-01
2.792266023309454503e+00 2.720707373999072587e+00 4.831603727855278696e-01
2.263261151395751014e+00 2.561244155411564805e+00 1.095895497648470135e-01
3.569660619968654025e+00 2.677119544949104757e+00 6.109147901806615266e-01
3.179669568038490990e+00 2.636207660994555724e+00 5.399831992838354244e-01
2.853118341667656210e+00 2.679117589384153231e+00 3.897067285718583962e-01
3.321161866249154659e+00 2.625813831556185640e+00 5.718218472185293555e-01
