Mphi g si norm mntot
6.090055086528811223e+00 9.129264826449490222e-02 2.155526980206921905e+00 8.212767650196628466e+00 1.047248920995619975e-01
6.820899487623688362e-01 2.601242204367854374e-02 2.543437330265187590e+00 1.141197133553393250e+01 1.001993412331131372e-01
3.193678666504197494e+01 7.662595383735429921e-01 2.034800298844190447e+00 8.244776633172733682e+00 1.018628712190015884e-01
5.741142815542831457e+00 9.689675536362132857e-02 2.048570023066167423e+00 7.147117982138134984e+00 1.178004596676219401e-01
6.436291481146175997e+00 9.522141276783516184e-02 2.244834779914062217e+00 8.413453820695860230e+00 1.154208288968215229e-01
5.488676630641800003e+00 8.274060102643154835e-02 2.163157825670391166e+00 8.497729867165725537e+00 1.055348015283810031e-01
5.719244679029920952e+00 9.899496267878653277e-02 2.050825763966757087e+00 7.104688977190426691e+00 1.047841551102338814e-01
7.683517436629546893e+00 7.964609146558526698e-03 2.576181464709455859e+00 5.839384775752159307e+00 1.186751054551188345e-01
7.343538470437677157e-01 2.088289780525638337e-02 2.803036987668272140e+00 1.008480619079290541e+01 1.349689805503764828e-01
5.689738395803170867e+00 6.907413754237519410e-02 2.181000825621634220e+00 7.540173280309079296e+00 1.330986779521065866e-01
6.944949529574574454e-01 2.862676053268391196e-02 2.944545598000842368e+00 1.113970768131951772e+01 1.406941933275199230e-01
2.652127476130194950e-01 2.573140991806044039e-02 2.970425961702631845e+00 1.836069173716222025e+01 1.077037242322763932e-01
6.179635229897090021e+00 8.376179818674489574e-02 2.164270927656470889e+00 8.031837794703825750e+00 1.135580017790746715e-01
5.855843402978665457e-01 1.724365939182273891e-02 2.682759362965039251e+00 8.866426276445388055e+00 1.268490008849272876e-01
7.171866912553900519e+00 8.421027587767959677e-02 2.363025968342821859e+00 7.580032780793679592e+00 1.095815011012463563e-01
6.756644442955221930e-01 2.313065312847021812e-02 2.784314294663523537e+00 9.468473209213382091e+00 1.355428555080688824e-01
5.751865829216844972e+00 6.635064457003105043e-02 2.315207970310302787e+00 7.985840070057297346e+00 1.434990178488545487e-01
5.084802660303305188e+00 1.693928843986646643e-02 2.316441916341306140e+00 7.598121476963652476e+00 1.416539879221063447e-01
5.631615043208434201e+00 5.730441600845556649e-02 2.324337494500098966e+00 6.792018072541957885e+00 1.128562692355284114e-01
6.842526591684943149e+00 7.242013646361049328e-02 2.317486565035127288e+00 7.639698350329765297e+00 1.085772653977191277e-01
6.272417444298985512e-01 2.546387031257512853e-02 2.927341485729845427e+00 1.138788958370713722e+01 1.236426355668183708e-01
5.850627345655564637e-01 2.714358468936031374e-02 2.966065050069306430e+00 1.318652974792209598e+01 1.213501857717530219e-01
5.822489201619783117e+00 4.677393927368912047e-02 2.342507807898985828e+00 8.275262001829592151e+00 1.078918761213667199e-01
4.865588274191510743e-01 3.191324263758452129e-02 2.979355035911703808e+00 1.385587541603156758e+01 1.456226747847445824e-01
5.886429568122287570e+00 1.085192946322016266e-01 2.009633492008800371e+00 7.488377021660317823e+00 1.078758541490391493e-01
5.665713609470989454e+00 6.680687868460423451e-02 2.235088549609803632e+00 7.115225801020270247e+00 1.134573973957630905e-01
4.150763472368684148e+01 6.988998055533344189e-01 2.135344208324982507e+00 7.465136777265539259e+00 1.280623037294875977e-01
5.526673424713489879e+00 3.041688042912190498e-02 2.442771825149048670e+00 7.729193574244733966e+00 1.171581153658189239e-01
5.405664473263858127e-01 2.063011689604907217e-02 2.700534799518226059e+00 1.021522261624883932e+01 1.267017397296837933e-01
6.551650065761842612e+00 9.184402115621000118e-02 2.239290996796989841e+00 8.016150221970118395e+00 1.064055719586499138e-01
5.184287218393167507e+01 9.818861013744956123e-01 2.270011344775240580e+00 7.472205281508377261e+00 1.220405381651026300e-01
5.740026044512959835e+00 5.774617376733066909e-02 2.400673200382372752e+00 7.912779913569710999e+00 1.154318564821199683e-01
6.759031965495409189e+00 9.034288201860574130e-02 2.265127185675190447e+00 7.646778607839738839e+00 1.116042525303645172e-01
5.458836905428888109e+00 8.487295548817223867e-02 2.178228466149948694e+00 8.095097902837654402e+00 1.100562763365231234e-01
5.529500118372952799e-02 2.086015698565807028e-02 2.756818807003739824e+00 1.330057179183041072e+01 1.274217755474201519e-01
4.324494924897494741e+01 7.591072572471202484e-01 2.243108570938717516e+00 8.369773209749553189e+00 1.100454851352374308e-01
6.365796924181710281e+00 1.067796393945911748e-01 2.144139719248375098e+00 8.578667112865936417e+00 1.081037104858834780e-01
4.484053263083578877e-01 2.208776973693754586e-02 2.923172218175107862e+00 8.469729650980388769e+00 1.158905747306597650e-01
9.321008721319519186e-01 3.248242038632974567e-03 2.633273972147134323e+00 6.201941070729959371e+00 1.365593828732652171e-01
6.282526523367631954e-01 3.338900095638247523e-02 3.223424734068246700e+00 1.232822428720291796e+01 1.319861489472211324e-01
5.139161808299137491e+00 2.312981369854553212e-03 2.460263582246430492e+00 7.232076207779632782e+00 1.484978323245208787e-01
5.580064615329364486e+00 9.132933301408353854e-02 2.135876831310770108e+00 9.210373965246779093e+00 1.082236799920379966e-01
6.277860707249863781e-01 3.427426882053045964e-02 3.076661615770219793e+00 1.858201127826854560e+01 1.306549256054717056e-01
6.056241378032214406e+00 9.150137373395240969e-02 2.067018883059645429e+00 6.731919723935483546e+00 1.123836542782159775e-01
6.335029536361674651e+00 7.560979989028522585e-02 2.402979699532568958e+00 6.836582300307060045e+00 1.061406475371556579e-01
2.925263428409035882e+01 5.801134326719958878e-01 2.155385862731940438e+00 8.674199871203247980e+00 1.295694630255016522e-01
6.809584523352485430e-01 1.703643815482298526e-02 2.637671678410448362e+00 8.436713248083147931e+00 1.387456561607138261e-01
5.320060031455299487e+00 3.849389605055656555e-02 2.376828634345719671e+00 7.076332939488690243e+00 1.343008537604380437e-01
5.872884492727840744e+00 4.437192799603831977e-02 2.266644197169083608e+00 7.209185816226980847e+00 1.186746567280371756e-01
2.331264200381339080e+01 4.012070516639075213e-01 2.167649728171535450e+00 8.696348286071037492e+00 1.466335070997279444e-01
4.647874637324445501e+00 1.228767140682225124e-02 2.391542312751330446e+00 7.631322653808492618e+00 1.350502743573231412e-01
2.769459100927780781e+01 6.031377680695282351e-01 2.003926007535659970e+00 7.401524715650820596e+00 1.331112036740070836e-01
3.473665363031042830e+01 6.740953639985287627e-01 2.066327153644069714e+00 6.265609014886261541e+00 1.231055699747423404e-01
3.631884600106219274e+00 2.182318396775142708e-02 2.378678248421263408e+00 8.920973306686889259e+00 1.243548640372057618e-01
5.632431415469493885e+00 9.030721078536403656e-02 2.177958653193621696e+00 7.891402092446613281e+00 1.045794415184207460e-01
5.602414521449990303e+00 5.657661615730073812e-02 2.277343087591184645e+00 8.552357037811404439e+00 1.481253699930969447e-01
5.642134009809501860e-01 2.139290230546721933e-02 2.685649783100737764e+00 1.025566625200855775e+01 1.193210532339678692e-01
5.441134773726117757e+00 7.251861865476463831e-02 2.151938152369369917e+00 9.531399299016417359e+00 1.449668512232264173e-01
5.852495724130394317e-01 8.312840368335506352e-03 2.581200272155055764e+00 6.556117771101101610e+00 1.355560051711982572e-01
6.094297364627774272e+00 7.778657337106621716e-02 2.362840648764014340e+00 7.823933887035330770e+00 1.058409022088371565e-01
6.240831286177295212e+00 9.724243219913232539e-02 2.209133778774308166e+00 7.134154004247957204e+00 1.091627583711772126e-01
6.168063345082699378e+00 8.561137855117888218e-02 2.235714321530418047e+00 7.902233357491755150e+00 1.086000308878563164e-01
2.749162286685503531e+01 7.149056714700159354e-01 2.052395850198971416e+00 9.205136365771917184e+00 1.023583067387900947e-01
5.494199930836892953e+00 6.909421312727459519e-02 2.326627323709355100e+00 8.304597982804697409e+00 1.127835581692202688e-01
6.249405090770553173e+00 7.095141654038819579e-02 2.349817262406984408e+00 7.369064633574769374e+00 1.100170373350757708e-01
6.005352021793753714e+00 9.896567231918744489e-02 2.141806203981201584e+00 8.214141894439329405e+00 1.064258997653573929e-01
6.286426985740403151e-01 3.411430169666813256e-02 3.145497217432453141e+00 1.649704082716499443e+01 1.315280682778283972e-01
5.982011645554867307e+00 9.406462382917663012e-02 2.203578776682213025e+00 7.979242286887829216e+00 1.104117034867972968e-01
7.117366399450083536e-01 2.206242899064499163e-02 2.817428299115641632e+00 1.044653285637371631e+01 1.301585310422467279e-01
6.592133047412481517e+00 9.355968781078047303e-02 2.240151862076802391e+00 8.821730161653876578e+00 1.021031782100093876e-01
1.005418346858565792e+00 5.993068885277132683e-03 2.492181840995950637e+00 7.183128115309225237e+00 1.337249726042326059e-01
5.899221230706362284e+00 8.108935589255805709e-02 2.196841921617793680e+00 7.908732499723995168e+00 1.113474951081011993e-01
7.264640120469494367e-01 1.692850609854504654e-02 2.610446419000930440e+00 8.263692980509656394e+00 1.482577333240304163e-01
6.522073617541950252e-01 3.353244604499341919e-02 3.098454993911647914e+00 1.476827241168949101e+01 1.320151573455601579e-01
6.621464144711960986e-02 1.861884586286823018e-02 2.774322012079216471e+00 1.189012928219195686e+01 1.182199336857377298e-01
5.540353363983616664e-01 2.213276571643767524e-02 2.836902180219426750e+00 1.143385652918366446e+01 1.210964961932110978e-01
5.608471112995087715e+00 3.467190379836566222e-02 2.385560055129804624e+00 7.763365983527547698e+00 1.496006170680420633e-01
6.337591887745815278e+00 1.080560395359210640e-01 2.155532902469029288e+00 8.158958341160747807e+00 1.087252681265228060e-01
3.814257742934211848e+01 7.780859211765204231e-01 2.050099734322282874e+00 7.992920083833741529e+00 1.359338000057045970e-01
6.944949529574574454e-01 2.862676053268391196e-02 2.944545598000842368e+00 1.113970768131951772e+01 1.406941933275199230e-01
5.866395560188571778e+00 4.964262766307262625e-02 2.392739252347428458e+00 7.848872345239781723e+00 1.378483201123563429e-01
3.574052436474153893e+01 7.127227080220546185e-01 2.135986411827805131e+00 8.985028282926112553e+00 1.466458519980945729e-01
6.602819773841543949e-01 2.997840515080844176e-02 3.025412031033887672e+00 1.352559042946955792e+01 1.328286765135732739e-01
6.088818017627118939e-01 3.238873542056356497e-02 3.001072556402235580e+00 1.631433017040776434e+01 1.423487520614646895e-01
5.762395097805045552e+00 8.863115002586546831e-02 2.129730629010360587e+00 8.654476176075302618e+00 1.022088630209996712e-01
6.902062806119809713e-01 2.877920602307907499e-02 2.915609678607387512e+00 1.037685248974510976e+01 1.482989736630420663e-01
6.737663946529329984e+00 9.441610383427816167e-02 2.224894272452451638e+00 7.979649417162232083e+00 1.070650720715225490e-01
5.671022463012196368e+00 7.187359387310769676e-02 2.220126778547554913e+00 7.373177795292974679e+00 1.139874192358155541e-01
4.307354027296818266e+00 1.932501592010887892e-02 2.410392725132226577e+00 7.135911523130531009e+00 1.222548744047625702e-01
3.013390254395208245e+01 3.512666924692461196e-02 2.472053015741129123e+00 6.705879507910555759e+00 1.309337196230496991e-01
7.298254769837402733e+00 9.366995966318245048e-02 2.163441376727748722e+00 7.273211419803187638e+00 1.313982926562957676e-01
6.755307457754685885e+00 8.662869008048641739e-02 2.320912416677849421e+00 8.084081426912979040e+00 1.003771348392934887e-01
6.935179003742850234e+00 1.033850848666409833e-01 2.231253140521614053e+00 8.075595491366343026e+00 1.123137024886707303e-01
5.874846513697447037e+00 6.788462178186611962e-02 2.251432125006944229e+00 7.920674484743981836e+00 1.091126843245989464e-01
5.718478049831971610e+00 6.670770310939427850e-02 2.332318653826510158e+00 8.268421968607826855e+00 1.119783952542216104e-01
6.458323270592892129e+00 9.110026249052001479e-02 2.122387945894960826e+00 6.731805954866397990e+00 1.126448227309761185e-01
6.210394696922591606e+00 7.537434559733248440e-02 2.275736490817484192e+00 8.407288730398910559e+00 1.184057893033349240e-01
5.819767195366900125e+00 4.462807046485848216e-03 2.449795703112802592e+00 6.640557205408978092e+00 1.068832275160670753e-01
5.291659625939457712e+00 9.132305142990976288e-02 2.112345047283393118e+00 8.720426055045557234e+00 1.047440056174943346e-01
5.987098122050740212e-01 3.158634879217468716e-02 3.056140191051631039e+00 1.678915750006844121e+01 1.232639012313789112e-01
4.109376626157924761e+00 1.575313726755044009e-03 2.353198193687223938e+00 7.587354860577574911e+00 1.281650588699389803e-01
5.608471112995087715e+00 3.467190379836566222e-02 2.385560055129804624e+00 7.763365983527547698e+00 1.496006170680420633e-01
6.202834462455518505e+00 4.408153082271487957e-03 2.480277634898622185e+00 7.824342208891748918e+00 1.498754887408172420e-01
5.512229717067443246e+00 5.162328137759755048e-02 2.410644669734294254e+00 7.557723024731220818e+00 1.445304008852912325e-01
5.309519052312675846e+00 3.810834789810543799e-02 2.432002008783125557e+00 7.685307843200301470e+00 1.428337844104961840e-01
6.120249138011738310e+00 8.571988712338321492e-02 2.132762543860261317e+00 6.811941484427322280e+00 1.092182964461712869e-01
6.317621984515468192e+00 1.011170270484705591e-01 2.153846106275777661e+00 7.850543245679686422e+00 1.100710862334129680e-01
2.397687185499557572e+01 5.640531950238771852e-01 2.060892602112789795e+00 8.912019074458127577e+00 1.006017817582468277e-01
6.415589320321519295e+00 9.088129569438598010e-02 2.070198050072810769e+00 7.164707236834965798e+00 1.112050772400169502e-01
6.531477053363942353e+00 1.191166090175974079e-01 2.092937860229710623e+00 7.259897045050436759e+00 1.005093409942384858e-01
5.058406149700536147e+00 3.297398159977488891e-02 2.421593812044412264e+00 7.535237665527044548e+00 1.179446082205812263e-01
6.355369475603841245e+00 1.178902471494069765e-01 2.062667835447867137e+00 7.781648379382664515e+00 1.076827542638962854e-01
6.049301055894723556e-01 1.060078838971658353e-02 2.652532219510576272e+00 7.303414654861449584e+00 1.275543588450588628e-01
5.917562443717606868e+00 7.727413941462894786e-02 2.288387520503570194e+00 8.381896512573323577e+00 1.061046430592386958e-01
4.993336912918194120e-02 1.734065399317881104e-02 2.799939287508021568e+00 1.419349233517269759e+01 1.044718358099362143e-01
5.987692177815513439e-01 3.343608530211013979e-02 3.053006490399188699e+00 1.812168105952081021e+01 1.294347721233242710e-01
1.088924575626858404e+00 1.658616517527744527e-02 2.691426384109290915e+00 5.803462773360344329e+00 1.007898586342551445e-01
6.924020544719124981e-01 1.534931711175489127e-02 2.638184891268803511e+00 8.726552184926147149e+00 1.285384645257601766e-01
5.762395097805045552e+00 8.863115002586546831e-02 2.129730629010360587e+00 8.654476176075302618e+00 1.022088630209996712e-01
6.590113726580122400e-01 2.444634076026897668e-02 2.696463576227776660e+00 1.080386985387600518e+01 1.307114745345673568e-01
5.982185543332474431e+00 9.224302832149647302e-02 2.117774703506585254e+00 7.868944035613484544e+00 1.111080363870278476e-01
3.624486598267431248e+01 7.471873943511370131e-01 2.072275472035729926e+00 9.259147578671456102e+00 1.207543533669291902e-01
3.379358670101444773e+01 6.470856061855866370e-01 2.129579723472878605e+00 7.752259245538589028e+00 1.174707679568079144e-01
5.675691660357411017e+00 5.067109030585258134e-02 2.370706067673771678e+00 6.794121379067128430e+00 1.136919286870984730e-01
3.562947966198139937e+01 6.873354942365359488e-01 2.085560352066896161e+00 7.489364487456185770e+00 1.418472206435325011e-01
2.334075594348795946e+01 4.244381375018922431e-01 2.078574160894304690e+00 6.453152223839938806e+00 1.119433241035455162e-01
5.921267712194018262e-01 3.465970757707874383e-02 2.983636298173608203e+00 1.949625422064135449e+01 1.336238333028728908e-01
6.789072103127814728e+00 1.150528233219781093e-01 2.127131810767251441e+00 7.631637654363260914e+00 1.099046228581799789e-01
5.924597140768137926e+00 1.014012250644882318e-01 2.082173135698410782e+00 8.932190128819790687e+00 1.013897086505115286e-01
1.266152442291844371e-01 2.204282015152187607e-02 2.883212139826541787e+00 9.802253796498694882e+00 1.405777021848334807e-01
4.782542641075517409e+00 5.023291640896453353e-04 2.457498510401121994e+00 7.772247627617867138e+00 1.384054207232523481e-01
6.111079287807310578e+00 7.992567441796573358e-02 2.297711148108836809e+00 8.155631896840461081e+00 1.034775369412963830e-01
6.516556280345541241e-01 2.530504444622337992e-02 2.873946040226039056e+00 1.170049535193817647e+01 1.245134226688589252e-01
5.972160560373838578e+00 1.045975439981601390e-01 2.091613941404931509e+00 8.055827797540160873e+00 1.061349154498799491e-01
5.910487710333352851e+00 6.141235949395636856e-02 2.452069861510926430e+00 7.077098813746561135e+00 1.090275249213305958e-01
1.870102948837481516e-01 2.773024240953993972e-03 2.596476016777331530e+00 6.466620388593893765e+00 1.461815700316192457e-01
6.426489249499780065e+00 8.973146258310212009e-02 2.182205843324768413e+00 8.793627067624655069e+00 1.011245501602752450e-01
5.923760496912061413e+00 6.510070479852644865e-02 2.450221410812504441e+00 7.695360933404664650e+00 1.151132956584225431e-01
5.711873275166027275e-01 1.623977658317365957e-02 2.714895666060304968e+00 8.961935919411359919e+00 1.187638549015892636e-01
3.245599634874017370e-01 2.424406576274366551e-02 2.755061159421334338e+00 1.730783056418531629e+01 1.109555994074794272e-01
6.836869921832819053e+00 9.859904355990507796e-02 2.158432113844123812e+00 7.161374819294532124e+00 1.093438633676493688e-01
3.533903014483463334e+00 1.377568963425016522e-02 2.268056247132264946e+00 9.530921598079222790e+00 1.174230231684480485e-01
7.055639996897986599e+00 1.256215616851419636e-01 2.038176450080634083e+00 7.931482376966945580e+00 1.111161422378530161e-01
3.719226911851631456e+01 5.868183346765341035e-01 2.318955340975948687e+00 7.725571961088602890e+00 1.462944705178743643e-01
5.526856500511136971e+00 7.837003440206584404e-02 2.198639644422871520e+00 7.373747031223181203e+00 1.067676309778188837e-01
7.416783129792308138e+00 1.632075992511466400e-01 2.010272872255296495e+00 7.211738498910878370e+00 1.023555992684319071e-01
6.152909734395755059e-01 1.386573112809350375e-02 2.648132951038340899e+00 7.226024151377631100e+00 1.224340464200694145e-01
5.884670260192766733e+00 5.997192879367140711e-02 2.288421050278336200e+00 7.740521664113358291e+00 1.146789061174526142e-01
5.905706176586979161e+00 6.209506213377100070e-02 2.292455273456930342e+00 6.746612112369660075e+00 1.017082946957197087e-01
4.798125307741086587e+00 4.479606850882131806e-03 2.381472399028955245e+00 7.794812207766367074e+00 1.406245540917540615e-01
6.284958903560917243e+00 1.121588186258028197e-01 2.091857210315847482e+00 7.046924322471642910e+00 1.057769003047617645e-01
5.680169418689957617e+00 6.346823571443571677e-02 2.221122044453005540e+00 7.505770666904446387e+00 1.145001369379265582e-01
2.428214018731614487e+01 4.816433251350200617e-01 2.090099169289851844e+00 8.087559962456166929e+00 1.212097936670411685e-01
5.936026790987083274e-02 2.084145491213577894e-02 2.752167150302073484e+00 1.150504766885972074e+01 1.465601078029807325e-01
4.817443951812862002e-01 2.607589698122397479e-02 3.023412317337992761e+00 1.251958773656617296e+01 1.135105759173751089e-01
6.555658356818608867e-01 2.578675544535109429e-02 2.991910118334238255e+00 1.218535558822545006e+01 1.292382878102355803e-01
6.100620784294530363e-01 2.064873858807372842e-02 2.738964493581158344e+00 7.039072099400101479e+00 1.272991659209134208e-01
5.633716062098851118e+00 9.653166311905614361e-02 2.176816167787180678e+00 9.107244299415496513e+00 1.003176743706741814e-01
6.564358889681956022e+00 8.383956409791133713e-02 2.342920152701674752e+00 7.430547991514236728e+00 1.256586045509020810e-01
4.267262893221003828e-01 1.948244385596512376e-02 2.803504617425745860e+00 8.637982989764060093e+00 1.183003745622903252e-01
6.616525684819072328e-01 3.472040412729539283e-02 3.120131788832535058e+00 1.915079882457227356e+01 1.318887092994228960e-01
5.520731114945606421e+00 9.039625154567133836e-02 2.108293682823600523e+00 8.005559924381628889e+00 1.032675621085391710e-01
5.618934981697826458e+00 6.809066562539085876e-02 2.208368352596064010e+00 8.785489567107745756e+00 1.386550809230262526e-01
5.672065978399991160e+00 7.956104371527542019e-02 2.179213531160159256e+00 7.462780930721150341e+00 1.121795386708560466e-01
9.486206282970893744e-01 6.802470176232356530e-03 2.594007220672819081e+00 7.763873826220225816e+00 1.316437802781666444e-01
6.924020544719124981e-01 1.534931711175489127e-02 2.638184891268803511e+00 8.726552184926147149e+00 1.285384645257601766e-01
5.793489374504369183e-01 2.307809302468808235e-02 2.867973767363531490e+00 1.135069565360635835e+01 1.214933359013225800e-01
6.344255722177348567e+00 1.002039765209918193e-01 2.130793107058367664e+00 7.475978744823546407e+00 1.043723822923302569e-01
6.527427373962481072e-01 3.151007276951112851e-02 2.978964023300231023e+00 1.568417881423280669e+01 1.296663316413730893e-01
5.274315732110190780e+00 6.069395569351413583e-02 2.305588018759439084e+00 7.067541363769666241e+00 1.034103661735108620e-01
6.388352302976750607e+00 8.434601772146066434e-02 2.259241358026633506e+00 8.714542496599595012e+00 1.048584998831193771e-01
5.814728738785769124e+00 1.047984129851405044e-01 2.275076667174122491e+00 7.901557879191870803e+00 1.008252268660889267e-01
4.326144708145058360e+00 3.730833001752203223e-03 2.476910668909497293e+00 6.975090216790072795e+00 1.311434226036376494e-01
2.072941449482059439e-01 1.846428405216950230e-02 2.550295716841644911e+00 9.640320951694816287e+00 1.228595899074698822e-01
6.377773792225246652e+00 8.191319422824144825e-02 2.170094745087484789e+00 7.156460341363429123e+00 1.202101734744549510e-01
5.118248691680933327e-01 1.765389562236737916e-02 2.728213999684600211e+00 7.047169140424331069e+00 1.185604150946721058e-01
8.375051580228290438e-02 2.476452628327554042e-02 3.070457572781463806e+00 1.492769177390484714e+01 1.244709621500218050e-01
7.864377072421318005e-01 1.818526620068175448e-02 2.725270793619077203e+00 8.129181834820290220e+00 1.389138182614425843e-01
6.280326237640107223e+00 8.740262959433792167e-02 2.286314663235615718e+00 7.226522881020180478e+00 1.070416057143456501e-01
6.296038209965142407e+00 6.751382757883921115e-02 2.358670507460910226e+00 8.869140259093740042e+00 1.011923557533538909e-01
6.415525483006533136e+00 1.144532034234427564e-01 2.053123302839968023e+00 7.098272576339578421e+00 1.081664501443695275e-01
5.807238733916425533e-01 3.704789928218420875e-02 3.246331639005019642e+00 1.818311393933798925e+01 1.322644475213919368e-01
6.144517175393934272e-01 3.429886295925520939e-02 3.134599163508375863e+00 1.994381515922224679e+01 1.220348424731937942e-01
5.815044011137858071e+00 6.743256582924581077e-02 2.306984576825407807e+00 6.718481722517470445e+00 1.168509154072049777e-01
4.614785746518684229e-01 2.039424958904168320e-02 2.861951743636548251e+00 1.023327722874811840e+01 1.111817120663414205e-01
6.023042405806993571e+00 4.904627573114863498e-02 2.335380080399461100e+00 7.494314619131535515e+00 1.160098291998026554e-01
3.624064313339574905e+00 3.231901830883146705e-03 2.447255052834107936e+00 7.644336236970543652e+00 1.278332536242467454e-01
3.421509191694269841e-02 1.898746320147834746e-02 2.809418425601366565e+00 1.240497075695598639e+01 1.317551658345469945e-01
6.501134203887659169e+00 9.742543890636345960e-02 2.237693601933703480e+00 6.804637200111218753e+00 1.114435845199427538e-01
5.973847887738032547e+00 7.778585737560890501e-02 2.159816013700392112e+00 7.496157266266928687e+00 1.193550004887827254e-01
4.476669410967583085e-01 2.715312946734579902e-02 3.019503334341164358e+00 1.233135897746287313e+01 1.174128784660329883e-01
8.524730657155549229e-01 1.517334711900731898e-03 2.610966695280569461e+00 6.868265310519776179e+00 1.430408105796956708e-01
6.531213241426067739e+00 1.049615876761098715e-01 2.196655313933328912e+00 7.927394697271154200e+00 1.077742817861088581e-01
8.876929996900514985e-02 2.215546990388988363e-02 3.059349619859259128e+00 1.694317362702018315e+01 1.051164462562429736e-01
5.270062043166197974e+00 7.984709654296520687e-02 2.108690604933240564e+00 7.607671692413727094e+00 1.152150877595470024e-01
6.052464140671845350e+00 4.647646427911052147e-02 2.248386719025476044e+00 7.919113640526641795e+00 1.267882008586468656e-01
6.241574429606725483e-01 2.641986804718214968e-02 3.021786459660155799e+00 1.007944781046325744e+01 1.258681938111670395e-01
6.639575680841126593e-01 2.515543583253362914e-02 2.978040885008907068e+00 8.979220947813493225e+00 1.317481202922008432e-01
5.631132974170319550e+00 7.771172033423802417e-02 2.223929138372752856e+00 7.051582945428807037e+00 1.131289963346362448e-01
8.503560273831289873e-01 6.775279181484863966e-03 2.563787154611523178e+00 7.396192505624705760e+00 1.253850584299930071e-01
4.370245863174514689e+00 5.881611500882502272e-03 2.397405684009497051e+00 7.543650181407005384e+00 1.392529343251077412e-01
7.290597572963526396e-01 3.589363469758844599e-02 2.653602773415556282e+00 1.660657234633781343e+01 1.000601841688927296e-01
6.943504779616402889e-01 3.110549815782269467e-02 2.870214351053495427e+00 1.357743118934816984e+01 1.471768393517572382e-01
5.762751124689874160e+00 5.942086934992472924e-02 2.296089332126330707e+00 7.254688166909401659e+00 1.074854246214753117e-01
4.821561200771080635e-01 1.890294727194516758e-02 2.628555599713132906e+00 7.920508693478872431e+00 1.355754939591619079e-01
5.928527923397400201e+00 9.796741962081378929e-02 2.113279778593960323e+00 7.518392365978611380e+00 1.009552939069353478e-01
4.712719178185864166e+00 1.815107781580388132e-03 2.439843164357551331e+00 7.654889062575112924e+00 1.431050356916104827e-01
6.664741598593044714e+00 1.224880862416529992e-01 2.042632990322372333e+00 7.755388981568811069e+00 1.101382036364012551e-01
5.880699901198732427e+00 1.049423818920560275e-01 2.044677968025492731e+00 7.236576729137519592e+00 1.072162226327010165e-01
3.866873295516115405e+01 8.348797678196461236e-01 2.030803308600841461e+00 8.653941505050099181e+00 1.025595460666734321e-01
4.032554716736549971e-02 1.187189387557121330e-03 2.457316635781313430e+00 6.610121544069589739e+00 1.026584945722556486e-01
5.745116686186586996e+00 8.563292152195538243e-02 2.249633478208215909e+00 8.077581602791568116e+00 1.101991854021743128e-01
2.530401724328911195e-01 1.972366496285993254e-02 2.702087412738385819e+00 9.005425386763628026e+00 1.194209338810501564e-01
4.251777224973061209e+00 5.575340991229463770e-03 2.512115950270322973e+00 6.494918924440028718e+00 1.235424197167539345e-01
5.417780305108510497e+00 8.169533995130652537e-02 2.190785687855735908e+00 8.245628134186572922e+00 1.065064943246425699e-01
6.637210979913313658e+00 1.179601729603231425e-01 2.082117627513406344e+00 7.743952247465297312e+00 1.164687863938421719e-01
4.932972451606175213e+01 9.868331152973760512e-01 2.162272406839329975e+00 8.966082233861676798e+00 1.282999351264564047e-01
5.692334504603961065e+00 4.455630627725788717e-02 2.433862121967107051e+00 6.792248443902458632e+00 1.366321630652832797e-01
5.338056250430301297e+00 4.237171472597094091e-02 2.439847082051048499e+00 7.782363763816440461e+00 1.453828615446959849e-01
3.267751974846757612e-01 2.760868838562505201e-02 2.907974607767208397e+00 1.250604628027865850e+01 1.459554083420540049e-01
5.718250442305905068e+00 4.544723375721716058e-02 2.379793349820688242e+00 8.498934997198965391e+00 1.246006181020442583e-01
7.056279064497955611e-01 1.879570098086705623e-02 2.748825143809545679e+00 8.566284886381616559e+00 1.296859792060716665e-01
6.594123671423202104e-01 2.270090110943308662e-02 2.871066638985872999e+00 9.811335987651276014e+00 1.299390265297289959e-01
6.474317258566782307e+00 9.827522214593047145e-02 2.065772048562405150e+00 8.322060927337542324e+00 1.126435622361969119e-01
6.018420143154489033e+00 3.479688108757146570e-02 2.385940740746412381e+00 7.774797221140077319e+00 1.326074427324879235e-01
5.298537713569717589e+00 7.171252545996890937e-02 2.249972994802986292e+00 8.053389544062969918e+00 1.123367413803986053e-01
5.850287606808096896e+00 8.195148102786871391e-02 2.166860508152840925e+00 8.877681964695600669e+00 1.063108198816771766e-01
5.091436830339318043e+00 3.511891039516609747e-02 2.403475625034338758e+00 7.606973773419971607e+00 1.410016620159156853e-01
3.549686452834046047e-01 3.200459823673885290e-02 3.164866655046330468e+00 1.823195862912133336e+01 1.150601410553143411e-01
2.256861325931475193e+01 4.132219908337096403e-01 2.194642198567070324e+00 7.929490826585446683e+00 1.341218456141353432e-01
2.267711608637101506e+01 4.091200784115313072e-01 2.131325097767671650e+00 8.878295700060975904e+00 1.456013164713365893e-01
5.444641745439461111e+00 4.435671374660163369e-02 2.470482331321497860e+00 7.432985942029727511e+00 1.339595290964285257e-01
6.215403068840340550e-01 1.724578316780107923e-02 2.747613374481817861e+00 8.658044035323158027e+00 1.214717634324897488e-01
