weight logl Mphi g si norm mntot
6.450214082935334780e-110 -2.603928216579499235e+02 1.280218586637337452e+00 5.494914256120918550e-01 2.025464208622297591e+00 1.002085409679118655e+01 1.118596057800311377e-01
6.453696752463386016e-110 -2.603897818728170250e+02 7.722015664775440102e-01 3.464520954851501022e-01 2.874795305882489327e+00 9.186303468803250993e+00 1.104873587267525548e-01
6.615047146609024635e-110 -2.603625880545906739e+02 4.069833586996560865e-02 3.372906571188800107e-01 2.095649487071596706e+00 1.113077764594322083e+01 1.042720699503071335e-01
6.926524774196125018e-110 -2.603140767675236589e+02 1.146628671556418205e-01 4.714610317765821068e-01 2.032071579526116611e+00 1.401320340305319689e+01 1.313037597011002811e-01
6.911792085402931875e-110 -2.603137060285470739e+02 7.799598362962460729e-02 1.525734770330602896e-01 3.217809110641442150e+00 2.972249985208708978e+00 1.044091622341284942e-01
6.982712046735373813e-110 -2.603009975926718766e+02 4.606910055934774206e+00 9.615450611706490847e-01 3.437448884284237227e+00 1.745320887129284682e+00 1.328476517961375003e-01
7.184996692372696761e-110 -2.602699399201803772e+02 7.802658022710338148e-01 4.583015320350470878e-01 2.018009774505654885e+00 7.922087592986309268e+00 1.485416700481917429e-01
7.212071405825089478e-110 -2.602636787730933747e+02 5.743514257620570967e-02 2.933026454836957231e-01 2.793206748597704348e+00 1.413048866141185478e+01 1.451039006610874704e-01
7.500113105993772727e-110 -2.602220168781317966e+02 6.714073797037024838e-02 3.729887436521047150e-01 2.156917780802878326e+00 1.363051437726637616e+01 1.349729838040899521e-01
7.691249548181571351e-110 -2.601943517190314310e+02 1.990608131549627569e+00 3.259517369296697220e-01 2.274904740234863887e+00 3.625594236154861427e+00 1.041881635960174579e-01
7.876343199483271017e-110 -2.601680712441786341e+02 9.225307509005683526e-01 2.868384429131503599e-01 3.464302784308119776e+00 1.272475949156907049e+01 1.044248571156193434e-01
7.957946689325926093e-110 -2.601552639663812556e+02 1.779909703412329680e+00 3.410161507164654604e-01 2.205645636364603313e+00 7.655297898673847357e+00 1.084638312728418569e-01
8.409264643954081051e-110 -2.600976009474908324e+02 9.280636357605485109e-01 3.394694763122675929e-01 2.433062594792387401e+00 1.510887919815776925e+01 1.253479894188637145e-01
