weight logl Mphi g si norm mntot
6.524959306475740918e-110 -2.604663002627256674e+02 3.448823106709097974e-02 9.960975080184095720e-01 4.861388409517136688e-01 2.506417976433702455e-01 5.573269344111893009e-01
6.510674393459058628e-110 -2.604659919350391988e+02 8.877707487161590194e-02 9.789594204402490840e-01 8.009332373626031343e-01 4.072293638610278155e-01 2.504239102784034943e-01
6.494418672004262967e-110 -2.604659918371681329e+02 1.015049368480800407e-01 9.549390574092924133e-01 7.392426329763289727e-01 1.572964268696397383e-01 1.908937947243982691e-01
6.479299531013138623e-110 -2.604658225719041411e+02 4.015138378301397193e-01 9.828438562890136065e-01 1.617983431897939139e-01 8.970292995946160808e-02 1.031545144350306531e-01
6.465365849710193726e-110 -2.604654753794545172e+02 1.328852909007181005e-01 9.652221725706534583e-01 8.953250527207993192e-01 2.162664496325075181e-01 5.834560956486801730e-01
6.454368485299112001e-110 -2.604646777932630357e+02 3.714869698306967338e-01 9.953749577874475563e-01 1.253996327928479371e-01 1.775925513945567635e-01 4.049290243593711702e-01
6.438783678087022808e-110 -2.604645953269437086e+02 3.184468191504571388e-01 9.656024133868567061e-01 3.632694903830369082e-02 1.656694562233440582e-02 3.339919747503973246e-01
6.424058068707971834e-110 -2.604643849634178423e+02 8.893981640407844225e-02 9.946734833197165004e-01 5.092496677293555374e-01 9.374388023274431436e-01 8.570614935275978619e-01
6.413348828412453080e-110 -2.604635534067203935e+02 2.839406318600357082e-03 9.987779362895293778e-01 1.693886270768274471e-01 6.472189631140675692e-01 7.292331036252365228e-01
6.402173711792096144e-110 -2.604627974041918606e+02 1.154528539689574362e-01 9.323056466940689013e-01 5.074373454804951278e-01 6.249075182454018051e-01 5.321446721756928344e-02
6.386199333977795591e-110 -2.604627956713389949e+02 1.979652310000634685e-03 9.893626915070746763e-01 1.306902640930259762e-01 4.020045038238134749e-01 9.457366104464265399e-01
6.370651800855231391e-110 -2.604627331914850288e+02 4.213407902312099607e-01 9.770174430597466930e-01 1.727356435794435985e-02 4.781285045412553281e-02 5.644036951299911120e-01
6.360349476373010636e-110 -2.604618516544019258e+02 1.255035963282687961e-01 9.755621611823208639e-01 3.051694136088164422e-01 9.791377493839299451e-01 2.743098379215154203e-01
