weight logl norm si1 si2 E_break
1.727793796236998156e-107 -2.514909707886617696e+02 5.317098244662362916e+00 1.717925982954220165e+00 3.482357904230103607e+00 3.137520890641582082e+04
2.769602072306281702e-107 -2.510166124673691570e+02 6.361038691820674273e+00 1.189591676525601383e+00 3.063090855297322612e+00 8.161491465432579862e+05
5.318022911015830486e-106 -2.480591294270346054e+02 9.308153403657696501e+00 1.466495135346017165e+00 2.450618916709716100e+00 4.861627112716180272e+05
2.854154578852865164e-105 -2.463763702552888333e+02 4.686071274304499212e+00 1.815152893323566996e+00 2.820532916062869599e+00 5.205886337595256009e+03
2.746565684968607926e-104 -2.441097095526635314e+02 9.912737101177956589e+00 1.017463655953401824e+00 2.068354788733798078e+00 1.699385907734743087e+05
8.093170851407109694e-104 -2.430265402407584929e+02 7.522674046629338029e+00 1.034810105660906476e+00 2.543391728278109554e+00 5.935027011725916964e+03
1.591301428271818121e-101 -2.377427533732935672e+02 9.750354330490520027e+00 1.507951758536636655e+00 2.291195640676961798e+00 5.888449088496130571e+03
2.547708932292085739e-101 -2.372696110656870587e+02 5.046825706136168321e+00 1.056501103777657269e+00 2.772804463343690351e+00 4.685770716322020235e+03
7.167067142090624298e-101 -2.362328090378815091e+02 9.947887139184627969e+00 2.316674847273787918e+00 2.937493463793749093e+00 2.541350027154931449e+05
1.293029590363406294e-100 -2.356402324855104098e+02 7.525324505526279850e+00 2.417842490575309533e+00 2.664743372875954641e+00 4.312655705793923698e+04
5.636172642523978325e-100 -2.341655152444146495e+02 1.648310114350604039e+00 1.578086476285237350e+00 3.237184347065209522e+00 1.047823064469690735e+03
7.811470588325955331e-100 -2.338366272283969067e+02 7.777874159064845472e+00 1.957206423643884641e+00 2.515252972196282855e+00 9.719519008522929653e+03
3.622598845205910521e-98 -2.299973586027936392e+02 4.473238844790318858e+00 1.592980033691207886e+00 3.135538086552593917e+00 1.904375606882309148e+04
1.237777121495626203e-96 -2.264635629711544595e+02 9.877980312433487953e+00 2.352751570657957370e+00 2.808759759128542033e+00 1.103143197561730631e+05
1.763309075126636368e-96 -2.261071878980168037e+02 4.202495764076229712e+00 1.087806704399642221e+00 2.493643370079769550e+00 8.104785152937989915e+05
2.227670314826733714e-96 -2.258709237605879991e+02 9.884835696026192053e+00 1.616408629536139063e+00 2.402619762539403236e+00 3.805692691195350490e+05
7.476627318177195434e-95 -2.223550132081015818e+02 3.016377138449663597e+00 1.092330434268455441e+00 3.026697899374574341e+00 5.267320552857026996e+03
2.144723173421487411e-94 -2.212986994247476673e+02 7.050372458727825808e+00 1.345873750329246388e+00 3.446722414828724546e+00 5.706200589742490556e+05
