weight logl norm si1 si2 E_break
4.662376398192701743e-90 -2.112993442652954457e+02 9.059039781085936882e-01 4.332361298965881069e-01 7.426447037790218086e-02 9.042434355362115594e-01
4.821271689865731290e-89 -2.089607467178132936e+02 9.895532871339897119e-01 4.904129515730889510e-01 5.900888925364916604e-01 9.301696290360285113e-01
1.248805989924525420e-88 -2.080065114674029871e+02 5.580758758724213564e-03 6.720291063673136112e-01 6.633809433044151049e-01 7.175926725220205249e-01
1.128060055805847126e-87 -2.058031148685395806e+02 4.178444851937227478e-01 1.382008691356451102e-02 1.854801047327855335e-01 8.223927828394712591e-01
4.943178565599892828e-87 -2.043231057025441544e+02 3.922516415629795361e-03 2.704297627130554105e-01 2.517695920528173481e-01 3.781133138357257728e-01
8.760074701664119292e-87 -2.037484098286616643e+02 4.137311141075850074e-03 9.654941483791031898e-01 8.877209160149075462e-01 9.686116918687177613e-01
5.028620829218481917e-86 -2.019983834106739948e+02 9.179849204960757181e-01 4.556642609368400931e-01 2.771788719355036124e-01 4.309021827988002151e-01
6.025486624858299994e-86 -2.018150309244402649e+02 8.887797342289811553e-01 6.991840316451407578e-01 2.475051751325918481e-01 4.399286224924869870e-01
1.771847947391028354e-85 -2.007339210351416909e+02 3.314200607082540273e-03 1.514399822952159358e-01 2.901943085700042779e-02 9.724369387780387175e-01
2.320297559034706413e-85 -2.004617486395142976e+02 9.809561096932577495e-01 1.233569018929092653e-02 6.565160989525153923e-02 2.505491793226466424e-01
2.666519035109612472e-85 -2.003201701855274450e+02 8.660927332208883112e-01 8.817669405458428145e-01 9.904681097559249192e-01 9.200194565586516937e-01
1.268006725665991648e-84 -1.987584128220247521e+02 9.095776091414392583e-01 1.837640281795431818e-01 1.512408641694138467e-01 2.309526211182966193e-03
2.297987557370710163e-84 -1.981613252173139301e+02 6.828356513549183049e-03 1.173669363690620360e-01 4.876005773103212482e-01 5.260363958037660437e-01
2.367329666926759989e-84 -1.981290963850767071e+02 5.549444539263315157e-03 2.105543393603537261e-01 9.971344983847252319e-02 1.714544971146154673e-01
1.134159468102619959e-83 -1.965598820693366520e+02 7.849232297631236754e-03 2.330116478231035737e-01 4.542868981673015005e-01 7.573271646067823992e-01
1.772809559876571414e-83 -1.961107082790987022e+02 7.678872691571576592e-01 1.722964378072922020e-01 9.594582945177179134e-01 8.238249271175347443e-01
2.140498646700402343e-83 -1.959197350748172539e+02 6.210954976999749633e-03 7.340881766201604597e-01 8.277344650450613184e-02 2.302739665466951857e-01
1.213274514699308915e-81 -1.918797807882872348e+02 3.793720684414142452e-01 9.222555079025140934e-03 2.127446578853415815e-01 8.181776482898810432e-01
1.817978558956449244e-81 -1.914728785012641481e+02 7.854542894206284487e-03 9.210775403235277325e-01 4.091362031389503828e-01 9.870178375698427375e-01
5.605936964819179311e-81 -1.903442774947520775e+02 7.652552546090624075e-01 9.259192898940605820e-01 1.319240076130048234e-01 9.898894886822743322e-01
6.018685202098712231e-81 -1.902707348726966643e+02 3.260536678593599635e-01 7.767837170576985528e-02 2.142558761555157787e-02 8.596378003261567757e-01
6.733772108222346665e-81 -1.901559682249931598e+02 5.603385298453070762e-01 2.397829440409150470e-01 5.789954264820300622e-01 8.798862621377182558e-01
1.191597832893059270e-80 -1.895827234870002087e+02 4.518171034467862723e-01 1.812417932151255684e-01 7.736750066742764664e-01 9.819516731410593557e-01
3.372819567153658709e-80 -1.885397695488376542e+02 5.756048515212245364e-01 5.009253542741363141e-01 7.808307331663884021e-01 4.927172286521381839e-01
4.208165146116300415e-80 -1.883159918897871421e+02 6.258264820254311189e-02 8.574601603313802833e-02 9.627482902340102067e-01 5.783228144563101747e-02
4.670744365216410980e-80 -1.882092001582434477e+02 8.033550785421421647e-01 4.232378257414851630e-01 2.273337046592689425e-01 1.460692130364594776e-01
8.280902969066335445e-80 -1.876340665935162519e+02 4.347427777766186274e-01 1.893824424789651850e-01 1.563831802105836166e-01 9.195007435223957470e-01
1.031446022041780979e-79 -1.874119717946250887e+02 9.117417346047540505e-03 2.017353274243804950e-01 8.902663000744825972e-02 3.271838110381715126e-01
1.288982825304862021e-79 -1.871865801173860575e+02 7.991420426904632945e-01 6.357201076622646108e-01 2.369401126550892966e-01 2.779130482004142921e-01
2.172584144087152138e-79 -1.866620162083455625e+02 9.066241251351145891e-01 7.870002540575281591e-01 1.775193982557757844e-01 5.742819079369172464e-01
1.116772295836808997e-78 -1.850224057782325247e+02 3.642206781626632361e-01 1.412190451090361565e-01 4.143650114777854832e-01 9.801524133535971517e-01
2.682105442151326860e-78 -1.841437463253807891e+02 6.994623438678089222e-01 9.720256063047362227e-01 3.746805863622300059e-01 9.394511004909283924e-01
3.190698251569162560e-78 -1.839676086437308413e+02 1.035505167943406857e-02 3.029346363042522139e-01 1.536101387828903153e-01 7.033226321312968654e-02
3.847943278713976021e-78 -1.837778096319785561e+02 9.299950629137264668e-01 5.457870924169991866e-01 5.028779015650186590e-02 3.104573567938938572e-01
1.068380465069434307e-77 -1.827541194134193177e+02 8.845958787498084952e-01 7.408755692327819720e-01 1.975976287412684052e-02 6.165718695784153658e-01
1.435888824269117143e-77 -1.824559792840168768e+02 1.088100677113101877e-02 9.441260099233721448e-01 1.704234869808043396e-01 2.309564218126968216e-01
1.464115618382298214e-77 -1.824340119444947277e+02 6.751340758369557271e-01 3.632430213774532346e-01 2.882899604704913799e-02 8.640961753853036997e-01
5.560204189261443577e-77 -1.810971284989449259e+02 5.263663889252637729e-01 4.417820848929387978e-02 1.026423573328855143e-01 7.722509539737577589e-01
6.109194453569460005e-77 -1.810004684073882686e+02 1.042069265352951746e-02 7.905855135123023292e-01 4.207421450078718816e-01 3.609978685648427277e-01
9.855026943535338724e-77 -1.805197816566229392e+02 9.496824747347158979e-01 6.613381593906496603e-01 6.536131120974220110e-02 5.503364968986139694e-01
1.775816969143672444e-76 -1.799284176568817770e+02 5.490607340741726627e-01 7.457141211397679825e-01 6.601277345865267376e-01 4.935294086397054025e-01
2.896767973615128321e-76 -1.794365826145986205e+02 9.067760352085277864e-01 7.180014335033239048e-01 1.351041732680419161e-01 4.947976314707496215e-01
3.651064824239340467e-76 -1.792026593805093171e+02 6.438933353163096562e-01 3.669053909525010759e-02 3.519999717898203428e-02 7.371220888970818619e-01
4.339762880797670654e-76 -1.790273585273675110e+02 7.592799180708660334e-01 7.467996526238611654e-01 2.799196759109978672e-01 3.894657182948004781e-01
1.137259989874310574e-75 -1.780614712935652051e+02 8.385781060998377390e-01 4.765394232706395838e-01 1.827881252010371549e-01 3.022260249911723484e-01
1.974550533176209265e-75 -1.775072523509176676e+02 1.470810574956615824e-02 1.422312050891479940e-01 7.529997002407455842e-01 8.588829761384421113e-01
2.947846996315192322e-75 -1.771040180730949771e+02 4.008389523058897286e-01 1.912806030569806914e-01 2.159849198255443525e-01 8.870585878974132088e-01
1.117268917213065800e-74 -1.757691208116073938e+02 3.291679995068742537e-01 6.029683643935090931e-01 5.833787063197490852e-01 5.572104802778365951e-02
1.546835473927568502e-74 -1.754412968379982374e+02 3.322027155750083560e-01 1.250027599912361120e-01 7.343344748279456713e-01 9.475900463673005980e-01
5.160548645530075940e-74 -1.742339651517439449e+02 7.836306327135994509e-01 1.722367183881001740e-01 1.895247919804662340e-01 7.555631989752203959e-01
5.386792936517863400e-74 -1.741885578469028815e+02 1.721312483520864856e-02 8.184773541309990907e-01 4.165694634327583579e-01 6.704843040779383534e-01
5.529354122784923451e-74 -1.741599370386815053e+02 1.493148573573566118e-02 3.833262496615483794e-01 1.486099271499565777e-01 8.655664327942351743e-01
1.434067995297245417e-73 -1.732044078016656101e+02 2.737886226857206839e-01 1.269113136721100599e-02 6.143749796097559557e-01 8.525027642462197353e-01
1.519680170590814370e-73 -1.731439230606111437e+02 4.264639234282260327e-01 2.004655141846689581e-01 2.081758370808037828e-01 8.568844025950785870e-01
